,start_freq,end_freq,Confidence
0,1041.9902801513672,1041.9909954071045,0.9680572152137756
1,1042.8099632263184,1042.8106784820557,0.9334335923194885
2,1055.0422668457031,1055.0429821014404,0.9638426303863525
3,1055.753231048584,1055.7539463043213,0.9821072220802307
4,1083.8935375213623,1083.8942527770996,0.93479984998703
5,1084.1052532196045,1084.1059684753418,0.9368479251861572
6,1088.097095489502,1088.0978107452393,0.9432657361030579
7,1088.4160995483398,1088.4168148040771,0.9492562413215637
8,1088.4225368499756,1088.423252105713,0.9386806488037109
9,1088.4239673614502,1088.4246826171875,0.9173999428749084
10,1088.4404182434082,1088.4411334991455,0.9389861226081848
11,1088.4425640106201,1088.4432792663574,0.9606063961982727
12,1088.810920715332,1088.8116359710693,0.963527500629425
13,1089.0026092529297,1089.003324508667,0.9138330817222595
14,1089.1013145446777,1089.102029800415,0.9265429377555847
15,1089.4217491149902,1089.4224643707275,0.9272081255912781
16,1089.5977020263672,1089.5984172821045,0.9490382075309753
17,1089.8301601409912,1089.8308753967285,0.9482261538505554
18,1089.8330211639404,1089.8337364196777,0.9059556126594543
19,1089.9267196655273,1089.9274349212646,0.9173110127449036
20,1089.9839401245117,1089.984655380249,0.956076443195343
21,1090.31081199646,1090.3115272521973,0.9642426371574402
22,1090.3701782226562,1090.3708934783936,0.9206967353820801
23,1090.4102325439453,1090.4109477996826,0.9550690054893494
24,1090.4245376586914,1090.4252529144287,0.9192566275596619
25,1090.5182361602783,1090.5189514160156,0.9507246613502502
26,1090.6133651733398,1090.6140804290771,0.9589554667472839
27,1090.6999111175537,1090.700626373291,0.9441077709197998
28,1090.9395217895508,1090.940237045288,0.9444867968559265
29,1091.0489559173584,1091.0496711730957,0.9173650741577148
30,1091.083288192749,1091.0840034484863,0.9268671870231628
31,1091.10689163208,1091.1076068878174,0.9607505202293396
32,1091.2292003631592,1091.2299156188965,0.9604887366294861
33,1091.5417671203613,1091.5424823760986,0.9344183802604675
34,1092.0202732086182,1092.0209884643555,0.9421688914299011
35,1092.7534103393555,1092.7541255950928,0.9840316772460938
36,1093.3477878570557,1093.348503112793,0.9178741574287415
37,1103.2397747039795,1103.2404899597168,0.9517292976379395
38,1103.2426357269287,1103.243350982666,0.9598674774169922
39,1103.5137176513672,1103.5144329071045,0.9269005656242371
40,1103.5172939300537,1103.518009185791,0.9122986793518066
41,1103.5208702087402,1103.5215854644775,0.911118745803833
42,1103.7991046905518,1103.799819946289,0.9010996222496033
43,1103.8806438446045,1103.8813591003418,0.9343366026878357
