,start_freq,end_freq,Confidence
0,1024.043083190918,1024.0437984466553,0.9501110911369324
1,1087.1987342834473,1087.1994495391846,0.9330036044120789
2,1147.9053497314453,1147.9060649871826,0.9067618250846863
3,1191.452980041504,1191.4536952972412,0.9535825848579407
4,1217.7422046661377,1217.742919921875,0.9137284159660339
5,1217.8101539611816,1217.810869216919,0.901289701461792
6,1217.8237438201904,1217.8244590759277,0.9147650599479675
7,1218.059778213501,1218.0604934692383,0.9009549021720886
8,1218.2235717773438,1218.224287033081,0.9234583973884583
9,1219.2113399505615,1219.2120552062988,0.9006810188293457
10,1219.3036079406738,1219.3043231964111,0.9204912185668945
11,1220.0345993041992,1220.0353145599365,0.9321086406707764
12,1220.0453281402588,1220.046043395996,0.9164958596229553
13,1250.2520084381104,1250.2527236938477,0.9042725563049316
14,1252.0244121551514,1252.0251274108887,0.9287157654762268
15,1254.7996044158936,1254.8003196716309,0.9076763987541199
16,1265.6922340393066,1265.692949295044,0.9218747019767761
17,1269.7384357452393,1269.7391510009766,0.900027334690094
18,1284.926176071167,1284.9268913269043,0.9176223874092102
19,1299.1154193878174,1299.1161346435547,0.9086158871650696
20,1315.4997825622559,1315.5004978179932,0.9044980406761169
21,1344.4340229034424,1344.4347381591797,0.994533360004425
22,1374.5641708374023,1374.5648860931396,0.9218123555183411
23,1380.8319568634033,1380.8326721191406,0.9075587391853333
24,1388.106107711792,1388.1068229675293,0.905836284160614
25,1412.9033088684082,1412.9040241241455,0.9201785922050476
26,1419.4786548614502,1419.4793701171875,0.9245837330818176
27,1425.8644580841064,1425.8651733398438,0.9406141638755798
28,1426.2628555297852,1426.2635707855225,0.9292050004005432
29,1430.1259517669678,1430.126667022705,0.9206111431121826
30,1430.4392337799072,1430.4399490356445,0.9235348701477051
31,1432.9097270965576,1432.910442352295,0.918982744216919
32,1433.929681777954,1433.9303970336914,0.9070494174957275
33,1442.8446292877197,1442.845344543457,0.9740479588508606
34,1450.6072998046875,1450.6080150604248,0.9077649116516113
35,1452.04496383667,1452.0456790924072,0.9054247736930847
36,1452.608585357666,1452.6093006134033,0.9324880242347717
37,1453.2537460327148,1453.2544612884521,0.9159707427024841
38,1453.7465572357178,1453.747272491455,0.9123325943946838
39,1457.5238227844238,1457.5245380401611,0.9041643738746643
40,1457.5374126434326,1457.53812789917,0.906788170337677
41,1457.5738906860352,1457.5746059417725,0.9172251224517822
42,1457.5753211975098,1457.576036453247,0.9149217009544373
43,1457.5932025909424,1457.5939178466797,0.949536144733429
44,1457.6239585876465,1457.6246738433838,0.9148213863372803
45,1457.6325416564941,1457.6332569122314,0.9361811280250549
46,1457.6575756072998,1457.658290863037,0.9438402652740479
47,1457.679033279419,1457.6797485351562,0.9326989054679871
48,1457.733392715454,1457.7341079711914,0.9042477607727051
49,1458.460807800293,1458.4615230560303,0.9142760634422302
50,1458.5845470428467,1458.585262298584,0.962410032749176
51,1458.7326049804688,1458.733320236206,0.95857834815979
52,1460.172414779663,1460.1731300354004,0.9125137329101562
53,1460.2539539337158,1460.2546691894531,0.9275026321411133
54,1460.2632522583008,1460.263967514038,0.9051639437675476
55,1460.341215133667,1460.3419303894043,0.9103283882141113
56,1460.3791236877441,1460.3798389434814,0.9294626116752625
57,1460.392713546753,1460.3934288024902,0.9228371977806091
58,1460.4191780090332,1460.4198932647705,0.9143824577331543
59,1460.4220390319824,1460.4227542877197,0.9023377299308777
60,1460.4263305664062,1460.4270458221436,0.9215070605278015
61,1460.442066192627,1460.4427814483643,0.9378274083137512
62,1472.2158908843994,1472.2166061401367,0.9085984826087952
63,1475.8543968200684,1475.8551120758057,0.9015200138092041
64,1486.8485927581787,1486.849308013916,0.9017961621284485
65,1491.7001724243164,1491.7008876800537,0.9033874869346619
66,1528.5766124725342,1528.5773277282715,0.9022554755210876
67,1537.259817123413,1537.2605323791504,0.9305302500724792
68,1541.9561862945557,1541.956901550293,0.9052901268005371
69,1555.762767791748,1555.7634830474854,0.9009919166564941
70,1557.497262954712,1557.4979782104492,0.9063404202461243
71,1576.4193534851074,1576.4200687408447,0.9001745581626892
72,1622.7185726165771,1622.7192878723145,0.9605191349983215
73,1622.755765914917,1622.7564811706543,0.9111254811286926
74,1633.7764263153076,1633.777141571045,0.9060387015342712
75,1634.60111618042,1634.6018314361572,0.9223361611366272
76,1636.1467838287354,1636.1474990844727,0.9751710295677185
77,1641.45827293396,1641.4589881896973,0.9086241126060486
78,1643.444538116455,1643.4452533721924,0.9134650826454163
79,1651.7386436462402,1651.7393589019775,0.91729736328125
80,1655.6596755981445,1655.6603908538818,0.9148455262184143
81,1655.881404876709,1655.8821201324463,0.9467279314994812
82,1670.6221103668213,1670.6228256225586,0.9022571444511414
83,1693.3650970458984,1693.3658123016357,0.9047982096672058
84,1700.7529735565186,1700.7536888122559,0.9847168326377869
85,1701.2314796447754,1701.2321949005127,0.9102255702018738
86,1702.5883197784424,1702.5890350341797,0.9046031832695007
87,1702.7592658996582,1702.7599811553955,0.9111692309379578
88,1703.1018733978271,1703.1025886535645,0.9015396237373352
89,1703.1362056732178,1703.136920928955,0.9366356730461121
90,1703.6268711090088,1703.627586364746,0.9166598916053772
91,1703.629732131958,1703.6304473876953,0.9754055142402649
92,1703.6597728729248,1703.660488128662,0.9632406234741211
93,1703.7255764007568,1703.7262916564941,0.966369092464447
94,1703.9051055908203,1703.9058208465576,0.9210630059242249
95,1703.9237022399902,1703.9244174957275,0.9361190795898438
96,1703.9437294006348,1703.944444656372,0.9183549284934998
97,1703.9787769317627,1703.9794921875,0.9023902416229248
98,1704.0925025939941,1704.0932178497314,0.9511263370513916
99,1704.1654586791992,1704.1661739349365,0.9656503200531006
100,1704.186201095581,1704.1869163513184,0.9570699334144592
101,1704.2641639709473,1704.2648792266846,0.9024184346199036
102,1735.4943752288818,1735.4950904846191,0.9183908104896545
103,1736.9263172149658,1736.9270324707031,0.9110228419303894
104,1770.9760665893555,1770.9767818450928,0.9107183814048767
105,1794.2655086517334,1794.2662239074707,0.9170662760734558
106,1803.8721084594727,1803.87282371521,0.9054491519927979
107,1807.5335025787354,1807.5342178344727,0.9192905426025391
108,1817.2645568847656,1817.265272140503,0.932213544845581
109,1822.5960731506348,1822.596788406372,0.9148173332214355
110,1834.106683731079,1834.1073989868164,0.9030730724334717
111,1842.8192138671875,1842.8199291229248,0.9025757908821106
112,1846.3504314422607,1846.351146697998,0.9344386458396912
113,1876.340389251709,1876.3411045074463,0.9265511631965637
114,1886.1808776855469,1886.1815929412842,0.9088070392608643
115,1896.193027496338,1896.1937427520752,0.9071729779243469
116,1911.0982418060303,1911.0989570617676,0.9008686542510986
117,1911.771297454834,1911.7720127105713,0.9040930271148682
