,f_start,f_end
145,1053.9293575286865,1053.9293575286865
146,1053.9293575286865,1053.9293575286865
147,1053.9293575286865,1053.9293575286865
148,1053.9293575286865,1053.9293575286865
149,1053.9293575286865,1053.9293575286865
150,1053.9293575286865,1053.9293575286865
151,1053.9293575286865,1053.9293575286865
152,1053.9293575286865,1053.9293575286865
153,1053.9293575286865,1053.9293575286865
154,1053.9293575286865,1053.9293575286865
155,1053.9293575286865,1053.9293575286865
156,1053.9293575286865,1053.9293575286865
157,1053.9293575286865,1053.9293575286865
158,1053.9293575286865,1053.9293575286865
159,1053.9293575286865,1053.9293575286865
160,1053.9293575286865,1053.9293575286865
161,1053.9293575286865,1053.9293575286865
162,1053.9293575286865,1053.9293575286865
163,1053.9293575286865,1053.9293575286865
164,1053.9293575286865,1053.9293575286865
165,1053.9293575286865,1053.9293575286865
166,1053.9293575286865,1053.9293575286865
167,1053.9293575286865,1053.9293575286865
168,1053.9293575286865,1053.9293575286865
169,1053.9293575286865,1053.9293575286865
170,1053.9293575286865,1053.9293575286865
171,1053.9293575286865,1053.9293575286865
172,1053.9293575286865,1053.9293575286865
173,1053.9293575286865,1053.9293575286865
174,1053.9293575286865,1053.9293575286865
175,1053.9293575286865,1053.9293575286865
176,1053.9293575286865,1053.9293575286865
177,1053.9293575286865,1053.9293575286865
178,1053.9293575286865,1053.9293575286865
179,1053.9293575286865,1053.9293575286865
180,1053.9293575286865,1053.9293575286865
181,1053.9293575286865,1053.9293575286865
182,1053.9293575286865,1053.9293575286865
183,1053.9293575286865,1053.9293575286865
184,1053.9293575286865,1053.9293575286865
185,1053.9293575286865,1053.9293575286865
186,1053.9293575286865,1053.9293575286865
187,1053.9293575286865,1053.9293575286865
188,1053.9293575286865,1053.9293575286865
189,1053.9293575286865,1053.9293575286865
190,1053.9293575286865,1053.9293575286865
191,1053.9293575286865,1053.9293575286865
192,1053.9293575286865,1053.9293575286865
193,1053.9293575286865,1053.9293575286865
194,1053.9293575286865,1053.9293575286865
195,1053.9293575286865,1053.9293575286865
196,1053.9293575286865,1053.9293575286865
197,1053.9293575286865,1053.9293575286865
198,1053.9293575286865,1053.9293575286865
199,1053.9293575286865,1053.9293575286865
200,1053.9293575286865,1053.9293575286865
201,1053.9293575286865,1053.9293575286865
202,1053.9293575286865,1053.9293575286865
203,1053.9293575286865,1053.9293575286865
204,1053.9293575286865,1053.9293575286865
205,1053.9293575286865,1053.9293575286865
206,1053.9293575286865,1053.9293575286865
207,1053.9293575286865,1053.9293575286865
208,1053.9293575286865,1053.9293575286865
209,1053.9293575286865,1053.9293575286865
210,1053.9293575286865,1053.9293575286865
211,1053.9293575286865,1053.9293575286865
212,1053.9293575286865,1053.9293575286865
213,1053.9293575286865,1053.9293575286865
214,1053.9293575286865,1053.9293575286865
215,1053.9293575286865,1053.9293575286865
216,1053.9293575286865,1053.9293575286865
217,1053.9293575286865,1053.9293575286865
218,1053.9293575286865,1053.9293575286865
219,1053.9293575286865,1053.9293575286865
220,1053.9293575286865,1053.9293575286865
221,1053.9293575286865,1053.9293575286865
222,1053.9293575286865,1053.9293575286865
223,1053.9293575286865,1053.9293575286865
224,1053.9293575286865,1053.9293575286865
225,1053.9293575286865,1053.9293575286865
226,1053.9293575286865,1053.9293575286865
227,1053.9293575286865,1053.9293575286865
228,1053.9293575286865,1053.9293575286865
229,1053.9293575286865,1053.9293575286865
230,1053.9293575286865,1053.9293575286865
231,1053.9293575286865,1053.9293575286865
232,1053.9293575286865,1053.9293575286865
233,1053.9293575286865,1053.9293575286865
234,1053.9293575286865,1053.9293575286865
235,1053.9293575286865,1053.9293575286865
236,1053.9293575286865,1053.9293575286865
237,1053.9293575286865,1053.9293575286865
238,1053.9293575286865,1053.9293575286865
239,1053.9293575286865,1053.9293575286865
240,1053.9293575286865,1053.9293575286865
241,1053.9293575286865,1053.9293575286865
242,1053.9293575286865,1053.9293575286865
243,1053.9293575286865,1053.9293575286865
244,1053.9293575286865,1053.9293575286865
245,1053.9293575286865,1053.9293575286865
246,1053.9293575286865,1053.9293575286865
247,1053.9293575286865,1053.9293575286865
248,1053.9293575286865,1053.9293575286865
249,1053.9293575286865,1053.9293575286865
250,1053.9293575286865,1053.9293575286865
251,1053.9293575286865,1053.9293575286865
252,1053.9293575286865,1053.9293575286865
253,1053.9293575286865,1053.9293575286865
254,1053.9293575286865,1053.9293575286865
255,1053.9293575286865,1053.9293575286865
256,1053.9293575286865,1053.9293575286865
257,1053.9293575286865,1053.9293575286865
258,1053.9293575286865,1053.9293575286865
259,1053.9293575286865,1053.9293575286865
260,1053.9293575286865,1053.9293575286865
261,1053.9293575286865,1053.9293575286865
262,1053.9293575286865,1053.9293575286865
263,1053.9293575286865,1053.9293575286865
264,1053.9293575286865,1053.9293575286865
265,1053.9293575286865,1053.9293575286865
266,1053.9293575286865,1053.9293575286865
267,1053.9293575286865,1053.9293575286865
268,1053.9293575286865,1053.9293575286865
269,1053.9293575286865,1053.9293575286865
270,1053.9293575286865,1053.9293575286865
271,1053.9293575286865,1053.9293575286865
272,1053.9293575286865,1053.9293575286865
273,1053.9293575286865,1053.9293575286865
274,1053.9293575286865,1053.9293575286865
275,1053.9293575286865,1053.9293575286865
276,1053.9293575286865,1053.9293575286865
277,1053.9293575286865,1053.9293575286865
278,1053.9293575286865,1053.9293575286865
279,1053.9293575286865,1053.9293575286865
280,1053.9293575286865,1053.9293575286865
281,1053.9293575286865,1053.9293575286865
282,1053.9293575286865,1053.9293575286865
283,1053.9293575286865,1053.9293575286865
284,1053.9293575286865,1053.9293575286865
285,1053.9293575286865,1053.9293575286865
286,1053.9293575286865,1053.9293575286865
287,1053.9293575286865,1053.9293575286865
288,1053.9293575286865,1053.9293575286865
289,1053.9293575286865,1053.9293575286865
290,1053.9293575286865,1053.9293575286865
291,1053.9293575286865,1053.9293575286865
292,1053.9293575286865,1053.9293575286865
293,1053.9293575286865,1053.9293575286865
294,1053.9293575286865,1053.9293575286865
295,1053.9293575286865,1053.9293575286865
296,1053.9293575286865,1053.9293575286865
297,1053.9293575286865,1053.9293575286865
298,1053.9293575286865,1053.9293575286865
299,1053.9293575286865,1053.9293575286865
300,1053.9293575286865,1053.9293575286865
301,1053.9293575286865,1053.9293575286865
302,1053.9293575286865,1053.9293575286865
303,1053.9293575286865,1053.9293575286865
304,1053.9293575286865,1053.9293575286865
305,1053.9293575286865,1053.9293575286865
306,1053.9293575286865,1053.9293575286865
307,1053.9293575286865,1053.9293575286865
308,1053.9293575286865,1053.9293575286865
309,1053.9293575286865,1053.9293575286865
310,1053.9293575286865,1053.9293575286865
311,1053.9293575286865,1053.9293575286865
312,1053.9293575286865,1053.9293575286865
313,1053.9293575286865,1053.9293575286865
314,1053.9293575286865,1053.9293575286865
315,1053.9293575286865,1053.9293575286865
316,1053.9293575286865,1053.9293575286865
317,1053.9293575286865,1053.9293575286865
318,1053.9293575286865,1053.9293575286865
319,1053.9293575286865,1053.9293575286865
320,1053.9293575286865,1053.9293575286865
321,1053.9293575286865,1053.9293575286865
322,1053.9293575286865,1053.9293575286865
323,1053.9293575286865,1053.9293575286865
324,1053.9293575286865,1053.9293575286865
325,1053.9293575286865,1053.9293575286865
326,1053.9293575286865,1053.9293575286865
327,1053.9293575286865,1053.9293575286865
328,1053.9293575286865,1053.9293575286865
329,1053.9293575286865,1053.9293575286865
330,1053.9293575286865,1053.9293575286865
331,1053.9293575286865,1053.9293575286865
332,1053.9293575286865,1053.9293575286865
333,1053.9293575286865,1053.9293575286865
334,1053.9293575286865,1053.9293575286865
335,1053.9293575286865,1053.9293575286865
336,1053.9293575286865,1053.9293575286865
337,1053.9293575286865,1053.9293575286865
338,1053.9293575286865,1053.9293575286865
339,1053.9293575286865,1053.9293575286865
340,1053.9293575286865,1053.9293575286865
341,1053.9293575286865,1053.9293575286865
342,1053.9293575286865,1053.9293575286865
343,1053.9293575286865,1053.9293575286865
344,1053.9293575286865,1053.9293575286865
345,1053.9293575286865,1053.9293575286865
346,1053.9293575286865,1053.9293575286865
347,1053.9293575286865,1053.9293575286865
348,1053.9293575286865,1053.9293575286865
349,1053.9293575286865,1053.9293575286865
350,1053.9293575286865,1053.9293575286865
351,1053.9293575286865,1053.9293575286865
352,1053.9293575286865,1053.9293575286865
353,1053.9293575286865,1053.9293575286865
354,1053.9293575286865,1053.9293575286865
355,1053.9293575286865,1053.9293575286865
356,1053.9293575286865,1053.9293575286865
357,1053.9293575286865,1053.9293575286865
358,1053.9293575286865,1053.9293575286865
359,1053.9293575286865,1053.9293575286865
360,1053.9293575286865,1053.9293575286865
361,1053.9293575286865,1053.9293575286865
362,1053.9293575286865,1053.9293575286865
363,1053.9293575286865,1053.9293575286865
364,1053.9293575286865,1053.9293575286865
365,1053.9293575286865,1053.9293575286865
366,1053.9293575286865,1053.9293575286865
367,1053.9293575286865,1053.9293575286865
368,1053.9293575286865,1053.9293575286865
369,1053.9293575286865,1053.9293575286865
370,1053.9293575286865,1053.9293575286865
371,1053.9293575286865,1053.9293575286865
372,1053.9293575286865,1053.9293575286865
373,1053.9293575286865,1053.9293575286865
374,1053.9293575286865,1053.9293575286865
375,1053.9293575286865,1053.9293575286865
376,1053.9293575286865,1053.9293575286865
377,1053.9293575286865,1053.9293575286865
378,1053.9293575286865,1053.9293575286865
379,1053.9293575286865,1053.9293575286865
380,1053.9293575286865,1053.9293575286865
381,1053.9293575286865,1053.9293575286865
382,1053.9293575286865,1053.9293575286865
383,1053.9293575286865,1053.9293575286865
384,1053.9293575286865,1053.9293575286865
385,1053.9293575286865,1053.9293575286865
386,1053.9293575286865,1053.9293575286865
387,1053.9293575286865,1053.9293575286865
388,1053.9293575286865,1053.9293575286865
389,1053.9293575286865,1053.9293575286865
390,1053.9293575286865,1053.9293575286865
391,1053.9293575286865,1053.9293575286865
392,1053.9293575286865,1053.9293575286865
393,1053.9293575286865,1053.9293575286865
394,1053.9293575286865,1053.9293575286865
395,1053.9293575286865,1053.9293575286865
396,1053.9293575286865,1053.9293575286865
397,1053.9293575286865,1053.9293575286865
398,1053.9293575286865,1053.9293575286865
399,1053.9293575286865,1053.9293575286865
400,1053.9293575286865,1053.9293575286865
401,1053.9293575286865,1053.9293575286865
402,1053.9293575286865,1053.9293575286865
403,1053.9293575286865,1053.9293575286865
404,1053.9293575286865,1053.9293575286865
405,1053.9293575286865,1053.9293575286865
406,1053.9293575286865,1053.9293575286865
407,1053.9293575286865,1053.9293575286865
408,1053.9293575286865,1053.9293575286865
409,1053.9293575286865,1053.9293575286865
410,1053.9293575286865,1053.9293575286865
411,1053.9293575286865,1053.9293575286865
412,1053.9293575286865,1053.9293575286865
413,1053.9293575286865,1053.9293575286865
414,1053.9293575286865,1053.9293575286865
415,1053.9293575286865,1053.9293575286865
416,1053.9293575286865,1053.9293575286865
417,1053.9293575286865,1053.9293575286865
418,1053.9293575286865,1053.9293575286865
419,1053.9293575286865,1053.9293575286865
420,1053.9293575286865,1053.9293575286865
421,1053.9293575286865,1053.9293575286865
422,1053.9293575286865,1053.9293575286865
423,1053.9293575286865,1053.9293575286865
424,1053.9293575286865,1053.9293575286865
425,1053.9293575286865,1053.9293575286865
426,1053.9293575286865,1053.9293575286865
427,1053.9293575286865,1053.9293575286865
428,1053.9293575286865,1053.9293575286865
429,1053.9293575286865,1053.9293575286865
430,1053.9293575286865,1053.9293575286865
431,1053.9293575286865,1053.9293575286865
432,1053.9293575286865,1053.9293575286865
433,1053.9293575286865,1053.9293575286865
434,1053.9293575286865,1053.9293575286865
435,1053.9293575286865,1053.9293575286865
436,1053.9293575286865,1053.9293575286865
437,1053.9293575286865,1053.9293575286865
438,1053.9293575286865,1053.9293575286865
439,1053.9293575286865,1053.9293575286865
440,1053.9293575286865,1053.9293575286865
441,1053.9293575286865,1053.9293575286865
442,1053.9293575286865,1053.9293575286865
443,1053.9293575286865,1053.9293575286865
444,1053.9293575286865,1053.9293575286865
445,1053.9293575286865,1053.9293575286865
446,1053.9293575286865,1053.9293575286865
447,1053.9293575286865,1053.9293575286865
448,1053.9293575286865,1053.9293575286865
449,1053.9293575286865,1053.9293575286865
450,1053.9293575286865,1053.9293575286865
451,1053.9293575286865,1053.9293575286865
452,1053.9293575286865,1053.9293575286865
453,1053.9293575286865,1053.9293575286865
454,1053.9293575286865,1053.9293575286865
455,1053.9293575286865,1053.9293575286865
456,1053.9293575286865,1053.9293575286865
457,1053.9293575286865,1053.9293575286865
458,1053.9293575286865,1053.9293575286865
459,1053.9293575286865,1053.9293575286865
460,1053.9293575286865,1053.9293575286865
461,1053.9293575286865,1053.9293575286865
462,1053.9293575286865,1053.9293575286865
463,1053.9293575286865,1053.9293575286865
464,1053.9293575286865,1053.9293575286865
465,1053.9293575286865,1053.9293575286865
466,1053.9293575286865,1053.9293575286865
467,1053.9293575286865,1053.9293575286865
468,1053.9293575286865,1053.9293575286865
469,1053.9293575286865,1053.9293575286865
470,1053.9293575286865,1053.9293575286865
471,1053.9293575286865,1053.9293575286865
472,1053.9293575286865,1053.9293575286865
473,1053.9293575286865,1053.9293575286865
474,1053.9293575286865,1053.9293575286865
475,1053.9293575286865,1053.9293575286865
476,1053.9293575286865,1053.9293575286865
477,1053.9293575286865,1053.9293575286865
478,1053.9293575286865,1053.9293575286865
479,1053.9293575286865,1053.9293575286865
480,1053.9293575286865,1053.9293575286865
481,1053.9293575286865,1053.9293575286865
482,1053.9293575286865,1053.9293575286865
483,1053.9293575286865,1053.9293575286865
484,1053.9293575286865,1053.9293575286865
485,1053.9293575286865,1053.9293575286865
486,1053.9293575286865,1053.9293575286865
487,1053.9293575286865,1053.9293575286865
488,1053.9293575286865,1053.9293575286865
489,1053.9293575286865,1053.9293575286865
490,1053.9293575286865,1053.9293575286865
491,1053.9293575286865,1053.9293575286865
492,1053.9293575286865,1053.9293575286865
493,1053.9293575286865,1053.9293575286865
494,1053.9293575286865,1053.9293575286865
495,1053.9293575286865,1053.9293575286865
496,1053.9293575286865,1053.9293575286865
497,1053.9293575286865,1053.9293575286865
498,1053.9293575286865,1053.9293575286865
499,1053.9293575286865,1053.9293575286865
500,1053.9293575286865,1053.9293575286865
501,1053.9293575286865,1053.9293575286865
502,1053.9293575286865,1053.9293575286865
503,1053.9293575286865,1053.9293575286865
504,1053.9293575286865,1053.9293575286865
505,1053.9293575286865,1053.9293575286865
506,1053.9293575286865,1053.9293575286865
507,1053.9293575286865,1053.9293575286865
508,1053.9293575286865,1053.9293575286865
509,1053.9293575286865,1053.9293575286865
510,1053.9293575286865,1053.9293575286865
511,1053.9293575286865,1053.9293575286865
512,1053.9293575286865,1053.9293575286865
513,1053.9293575286865,1053.9293575286865
514,1053.9293575286865,1053.9293575286865
515,1053.9293575286865,1053.9293575286865
516,1053.9293575286865,1053.9293575286865
517,1053.9293575286865,1053.9293575286865
518,1053.9293575286865,1053.9293575286865
519,1053.9293575286865,1053.9293575286865
520,1053.9293575286865,1053.9293575286865
521,1053.9293575286865,1053.9293575286865
522,1053.9293575286865,1053.9293575286865
523,1053.9293575286865,1053.9293575286865
524,1053.9293575286865,1053.9293575286865
525,1053.9293575286865,1053.9293575286865
526,1053.9293575286865,1053.9293575286865
527,1053.9293575286865,1053.9293575286865
528,1053.9293575286865,1053.9293575286865
529,1053.9293575286865,1053.9293575286865
530,1053.9293575286865,1053.9293575286865
531,1053.9293575286865,1053.9293575286865
532,1053.9293575286865,1053.9293575286865
533,1053.9293575286865,1053.9293575286865
534,1053.9293575286865,1053.9293575286865
535,1053.9293575286865,1053.9293575286865
536,1053.9293575286865,1053.9293575286865
537,1053.9293575286865,1053.9293575286865
538,1053.9293575286865,1053.9293575286865
539,1053.9293575286865,1053.9293575286865
540,1053.9293575286865,1053.9293575286865
541,1053.9293575286865,1053.9293575286865
542,1053.9293575286865,1053.9293575286865
543,1053.9293575286865,1053.9293575286865
544,1053.9293575286865,1053.9293575286865
545,1053.9293575286865,1053.9293575286865
546,1053.9293575286865,1053.9293575286865
547,1053.9293575286865,1053.9293575286865
548,1053.9293575286865,1053.9293575286865
549,1053.9293575286865,1053.9293575286865
550,1053.9293575286865,1053.9293575286865
551,1053.9293575286865,1053.9293575286865
552,1053.9293575286865,1053.9293575286865
553,1053.9293575286865,1053.9293575286865
554,1053.9293575286865,1053.9293575286865
555,1053.9293575286865,1053.9293575286865
556,1053.9293575286865,1053.9293575286865
557,1053.9293575286865,1053.9293575286865
558,1053.9293575286865,1053.9293575286865
559,1053.9293575286865,1053.9293575286865
560,1053.9293575286865,1053.9293575286865
561,1053.9293575286865,1053.9293575286865
562,1053.9293575286865,1053.9293575286865
563,1053.9293575286865,1053.9293575286865
564,1053.9293575286865,1053.9293575286865
565,1053.9293575286865,1053.9293575286865
566,1053.9293575286865,1053.9293575286865
567,1053.9293575286865,1053.9293575286865
568,1053.9293575286865,1053.9293575286865
569,1053.9293575286865,1053.9293575286865
570,1053.9293575286865,1053.9293575286865
571,1053.9293575286865,1053.9293575286865
572,1053.9293575286865,1053.9293575286865
573,1053.9293575286865,1053.9293575286865
574,1053.9293575286865,1053.9293575286865
575,1053.9293575286865,1053.9293575286865
576,1053.9293575286865,1053.9293575286865
577,1053.9293575286865,1053.9293575286865
578,1053.9293575286865,1053.9293575286865
579,1053.9293575286865,1053.9293575286865
580,1053.9293575286865,1053.9293575286865
581,1053.9293575286865,1053.9293575286865
582,1053.9293575286865,1053.9293575286865
583,1053.9293575286865,1053.9293575286865
584,1053.9293575286865,1053.9293575286865
585,1053.9293575286865,1053.9293575286865
586,1053.9293575286865,1053.9293575286865
587,1053.9293575286865,1053.9293575286865
588,1053.9293575286865,1053.9293575286865
589,1053.9293575286865,1053.9293575286865
590,1053.9293575286865,1053.9293575286865
591,1053.9293575286865,1053.9293575286865
592,1053.9293575286865,1053.9293575286865
593,1053.9293575286865,1053.9293575286865
594,1053.9293575286865,1053.9293575286865
595,1053.9293575286865,1053.9293575286865
596,1053.9293575286865,1053.9293575286865
597,1053.9293575286865,1053.9293575286865
598,1053.9293575286865,1053.9293575286865
599,1053.9293575286865,1053.9293575286865
600,1053.9293575286865,1053.9293575286865
601,1053.9293575286865,1053.9293575286865
602,1053.9293575286865,1053.9293575286865
603,1053.9293575286865,1053.9293575286865
604,1053.9293575286865,1053.9293575286865
605,1053.9293575286865,1053.9293575286865
606,1053.9293575286865,1053.9293575286865
607,1053.9293575286865,1053.9293575286865
608,1053.9293575286865,1053.9293575286865
609,1053.9293575286865,1053.9293575286865
610,1053.9293575286865,1053.9293575286865
611,1053.9293575286865,1053.9293575286865
612,1053.9293575286865,1053.9293575286865
613,1053.9293575286865,1053.9293575286865
614,1053.9293575286865,1053.9293575286865
615,1053.9293575286865,1053.9293575286865
616,1053.9293575286865,1053.9293575286865
617,1053.9293575286865,1053.9293575286865
618,1053.9293575286865,1053.9293575286865
619,1053.9293575286865,1053.9293575286865
620,1053.9293575286865,1053.9293575286865
621,1053.9293575286865,1053.9293575286865
622,1053.9293575286865,1053.9293575286865
623,1053.9293575286865,1053.9293575286865
624,1053.9293575286865,1053.9293575286865
625,1053.9293575286865,1053.9293575286865
626,1053.9293575286865,1053.9293575286865
627,1053.9293575286865,1053.9293575286865
628,1053.9293575286865,1053.9293575286865
629,1053.9293575286865,1053.9293575286865
630,1053.9293575286865,1053.9293575286865
631,1053.9293575286865,1053.9293575286865
632,1053.9293575286865,1053.9293575286865
633,1053.9293575286865,1053.9293575286865
634,1053.9293575286865,1053.9293575286865
635,1053.9293575286865,1053.9293575286865
636,1053.9293575286865,1053.9293575286865
637,1053.9293575286865,1053.9293575286865
638,1053.9293575286865,1053.9293575286865
639,1053.9293575286865,1053.9293575286865
640,1053.9293575286865,1053.9293575286865
641,1053.9293575286865,1053.9293575286865
642,1053.9293575286865,1053.9293575286865
643,1053.9293575286865,1053.9293575286865
644,1053.9293575286865,1053.9293575286865
645,1053.9293575286865,1053.9293575286865
646,1053.9293575286865,1053.9293575286865
647,1053.9293575286865,1053.9293575286865
648,1053.9293575286865,1053.9293575286865
649,1053.9293575286865,1053.9293575286865
650,1053.9293575286865,1053.9293575286865
651,1053.9293575286865,1053.9293575286865
652,1053.9293575286865,1053.9293575286865
653,1053.9293575286865,1053.9293575286865
654,1053.9293575286865,1053.9293575286865
655,1053.9293575286865,1053.9293575286865
656,1053.9293575286865,1053.9293575286865
657,1053.9293575286865,1053.9293575286865
658,1053.9293575286865,1053.9293575286865
659,1053.9293575286865,1053.9293575286865
660,1053.9293575286865,1053.9293575286865
661,1053.9293575286865,1053.9293575286865
662,1053.9293575286865,1053.9293575286865
663,1053.9293575286865,1053.9293575286865
664,1053.9293575286865,1053.9293575286865
665,1053.9293575286865,1053.9293575286865
666,1053.9293575286865,1053.9293575286865
667,1053.9293575286865,1053.9293575286865
668,1053.9293575286865,1053.9293575286865
669,1053.9293575286865,1053.9293575286865
670,1053.9293575286865,1053.9293575286865
671,1053.9293575286865,1053.9293575286865
672,1053.9293575286865,1053.9293575286865
673,1053.9293575286865,1053.9293575286865
674,1053.9293575286865,1053.9293575286865
675,1053.9293575286865,1053.9293575286865
676,1053.9293575286865,1053.9293575286865
677,1053.9293575286865,1053.9293575286865
678,1053.9293575286865,1053.9293575286865
679,1053.9293575286865,1053.9293575286865
680,1053.9293575286865,1053.9293575286865
681,1053.9293575286865,1053.9293575286865
682,1053.9293575286865,1053.9293575286865
683,1053.9293575286865,1053.9293575286865
684,1053.9293575286865,1053.9293575286865
685,1053.9293575286865,1053.9293575286865
686,1053.9293575286865,1053.9293575286865
687,1053.9293575286865,1053.9293575286865
688,1053.9293575286865,1053.9293575286865
689,1053.9293575286865,1053.9293575286865
690,1053.9293575286865,1053.9293575286865
691,1053.9293575286865,1053.9293575286865
692,1053.9293575286865,1053.9293575286865
693,1053.9293575286865,1053.9293575286865
694,1053.9293575286865,1053.9293575286865
695,1053.9293575286865,1053.9293575286865
696,1053.9293575286865,1053.9293575286865
697,1053.9293575286865,1053.9293575286865
698,1053.9293575286865,1053.9293575286865
