,start_freq,end_freq,probability,index
0,1856.451416015625,1856.4628601074219,0.913,2250.0
1,1852.7206420898438,1852.7320861816406,0.504,4206.0
2,1849.1958618164062,1849.2073059082031,0.607,6054.0
3,1837.5343322753906,1837.5457763671875,0.521,12168.0
4,1837.5114440917969,1837.5228881835938,0.532,12180.0
5,1833.5746765136719,1833.5861206054688,0.538,14244.0
6,1833.4259033203125,1833.4373474121094,0.665,14322.0
7,1827.4406433105469,1827.4520874023438,0.526,17460.0
8,1827.3262023925781,1827.337646484375,0.851,17520.0
9,1827.0744323730469,1827.0858764648438,0.894,17652.0
10,1826.7082214355469,1826.7196655273438,0.632,17844.0
11,1820.6657409667969,1820.6771850585938,0.682,21012.0
12,1817.0036315917969,1817.0150756835938,0.634,22932.0
13,1815.8706665039062,1815.8821105957031,0.643,23526.0
14,1814.7605895996094,1814.7720336914062,0.51,24108.0
15,1813.4330749511719,1813.4445190429688,0.507,24804.0
16,1813.1355285644531,1813.14697265625,0.544,24960.0
17,1811.6592407226562,1811.6706848144531,0.538,25734.0
18,1809.4276428222656,1809.4390869140625,0.518,26904.0
19,1808.7982177734375,1808.8096618652344,0.577,27234.0
20,1807.7911376953125,1807.8025817871094,0.595,27762.0
21,1799.5513916015625,1799.5628356933594,0.558,32082.0
22,1923.4107971191406,1923.4222412109375,0.501,72.0
23,1922.9759216308594,1922.9873657226562,0.528,300.0
24,1922.7813720703125,1922.7928161621094,0.554,402.0
25,1922.0375061035156,1922.0489501953125,0.826,792.0
26,1922.0146179199219,1922.0260620117188,0.752,804.0
27,1921.9001770019531,1921.91162109375,0.735,864.0
28,1921.8772888183594,1921.8887329101562,0.519,876.0
29,1921.8658447265625,1921.8772888183594,0.79,882.0
30,1921.8544006347656,1921.8658447265625,0.71,888.0
31,1921.7399597167969,1921.7514038085938,0.524,948.0
32,1921.6484069824219,1921.6598510742188,0.718,996.0
33,1921.6140747070312,1921.6255187988281,0.603,1014.0
34,1921.5797424316406,1921.5911865234375,0.601,1032.0
35,1921.4195251464844,1921.4309692382812,0.839,1116.0
36,1921.3851928710938,1921.3966369628906,0.638,1134.0
37,1921.2020874023438,1921.2135314941406,0.51,1230.0
38,1921.1219787597656,1921.1334228515625,0.58,1272.0
39,1920.9846496582031,1920.99609375,0.849,1344.0
40,1920.9732055664062,1920.9846496582031,0.611,1350.0
41,1918.8102722167969,1918.8217163085938,0.68,2484.0
42,1918.1694030761719,1918.1808471679688,0.518,2820.0
43,1915.869140625,1915.8805847167969,0.644,4026.0
44,1915.4228210449219,1915.4342651367188,0.506,4260.0
