,start_freq,end_freq,probability,index
0,1078.033447265625,1078.0448913574219,0.57,1194.0
1,1077.3582458496094,1077.3696899414062,0.526,1548.0
2,1070.0225830078125,1070.0340270996094,0.583,5394.0
3,1065.2046203613281,1065.216064453125,0.568,7920.0
4,1063.0645751953125,1063.0760192871094,0.521,9042.0
5,1054.9964904785156,1055.0079345703125,0.516,13272.0
6,1043.6210632324219,1043.6325073242188,0.569,19236.0
7,1043.5981750488281,1043.609619140625,0.514,19248.0
8,1042.3393249511719,1042.3507690429688,0.6,19908.0
9,1024.3606567382812,1024.3721008300781,0.53,29334.0
10,1135.0250244140625,1135.0364685058594,0.696,882.0
11,1129.1313171386719,1129.1427612304688,0.559,3972.0
12,1126.3160705566406,1126.3275146484375,0.657,5448.0
13,1125.0,1125.0114440917969,0.746,6138.0
14,1118.22509765625,1118.2365417480469,0.756,9690.0
15,1109.3559265136719,1109.3673706054688,0.537,14340.0
16,1106.231689453125,1106.2431335449219,0.503,15978.0
17,1106.2088012695312,1106.2202453613281,0.538,15990.0
18,1103.0731201171875,1103.0845642089844,0.67,17634.0
19,1102.9243469238281,1102.935791015625,0.539,17712.0
20,1102.1232604980469,1102.1347045898438,0.746,18132.0
21,1100.9330749511719,1100.9445190429688,0.576,18756.0
22,1098.6557006835938,1098.6671447753906,0.762,19950.0
23,1091.3543701171875,1091.3658142089844,0.584,23778.0
24,1090.9996032714844,1091.0110473632812,0.506,23964.0
25,1090.6791687011719,1090.6906127929688,0.51,24132.0
26,1090.667724609375,1090.6791687011719,0.502,24138.0
27,1090.6562805175781,1090.667724609375,0.564,24144.0
28,1090.4388427734375,1090.4502868652344,0.66,24258.0
29,1090.3358459472656,1090.3472900390625,0.509,24312.0
30,1090.3244018554688,1090.3358459472656,0.953,24318.0
31,1090.0497436523438,1090.0611877441406,0.525,24462.0
32,1089.9810791015625,1089.9925231933594,0.625,24498.0
33,1089.9696350097656,1089.9810791015625,0.571,24504.0
34,1089.9581909179688,1089.9696350097656,0.747,24510.0
35,1089.6263122558594,1089.6377563476562,0.53,24684.0
36,1089.5805358886719,1089.5919799804688,0.802,24708.0
37,1089.569091796875,1089.5805358886719,0.599,24714.0
38,1088.9625549316406,1088.9739990234375,0.519,25032.0
39,1088.9396667480469,1088.9511108398438,0.661,25044.0
40,1088.6077880859375,1088.6192321777344,0.528,25218.0
41,1086.3304138183594,1086.3418579101562,0.558,26412.0
42,1086.1930847167969,1086.2045288085938,0.645,26484.0
43,1084.3620300292969,1084.3734741210938,0.521,27444.0
44,1081.6268920898438,1081.6383361816406,0.514,28878.0
45,1081.3407897949219,1081.3522338867188,0.582,29028.0
46,1192.4057006835938,1192.4171447753906,0.559,366.0
47,1190.0138854980469,1190.0253295898438,0.504,1620.0
48,1189.3157958984375,1189.3272399902344,0.508,1986.0
49,1188.8351440429688,1188.8465881347656,0.589,2238.0
50,1187.4046325683594,1187.4160766601562,0.501,2988.0
51,1184.5779418945312,1184.5893859863281,0.913,4470.0
52,1184.2460632324219,1184.2575073242188,0.503,4644.0
53,1184.1545104980469,1184.1659545898438,0.661,4692.0
54,1184.1316223144531,1184.14306640625,0.64,4704.0
55,1183.9714050292969,1183.9828491210938,0.712,4788.0
56,1183.9141845703125,1183.9256286621094,0.716,4818.0
57,1183.8569641113281,1183.868408203125,0.655,4848.0
58,1183.8340759277344,1183.8455200195312,0.561,4860.0
59,1183.7997436523438,1183.8111877441406,0.757,4878.0
60,1183.7654113769531,1183.77685546875,0.664,4896.0
61,1183.7196350097656,1183.7310791015625,0.855,4920.0
62,1183.6624145507812,1183.6738586425781,0.581,4950.0
63,1183.6280822753906,1183.6395263671875,0.545,4968.0
64,1183.5594177246094,1183.5708618164062,0.67,5004.0
65,1183.4335327148438,1183.4449768066406,0.816,5070.0
66,1183.3305358886719,1183.3419799804688,0.667,5124.0
67,1183.2389831542969,1183.2504272460938,0.728,5172.0
