,start_freq,end_freq,fit
0,1050.0240325927734,1050.0297546386719,0.7374346852302551
1,1092.2298431396484,1092.2355651855469,0.8045399188995361
2,1305.7079315185547,1305.7136535644531,0.929248034954071
3,1305.1128387451172,1305.1185607910156,0.7619484066963196
4,1302.3719787597656,1302.377700805664,0.7567917704582214
5,1360.015869140625,1360.0215911865234,0.9937058091163635
6,1340.3892517089844,1340.3949737548828,0.7011091709136963
7,1322.7195739746094,1322.7252960205078,0.7329490184783936
8,1308.7348937988281,1308.7406158447266,0.7686083912849426
9,1384.1228485107422,1384.1285705566406,0.7542171478271484
10,1382.2345733642578,1382.2402954101562,0.7714592814445496
11,1378.5781860351562,1378.5839080810547,0.7321040034294128
12,1724.710464477539,1724.7161865234375,0.7397992610931396
13,1775.2017974853516,1775.20751953125,0.704049289226532
