,start_freq,end_freq,fit
0,1078.9227518737612,1078.928558984762,0.7097330093383789
1,1078.7078887667244,1078.7136958777255,0.790859043598175
2,1078.1271776666254,1078.1329847776265,0.708564817905426
3,1077.74390834056,1077.7497154515609,0.7627468109130859
4,1077.3896745694994,1077.3954816805006,0.7582426071166992
5,1076.1004959272796,1076.1063030382804,0.7174072265625
6,1075.5894701591922,1075.5952772701933,0.7000899314880371
7,1072.8078639897176,1072.8136711007185,0.7033435702323914
8,1066.7684685486868,1066.7742756596879,0.7615864276885986
9,1066.1471076715807,1066.1529147825818,0.8009715676307678
10,1065.5373610164768,1065.5431681274777,0.8103887438774109
11,1064.9624570273786,1064.9682641383795,0.8337233066558838
12,1053.1740216953667,1053.1798288063676,0.7073990702629089
13,1052.7617168142963,1052.7675239252974,0.7627552151679993
14,1052.395868821234,1052.4016759322349,0.7742547392845154
15,1051.8441932761398,1051.8500003871407,0.7939319610595703
16,1051.8267719431367,1051.8325790541378,0.7974114418029785
17,1051.3505888410555,1051.3563959520566,0.8102653622627258
18,1051.019583513999,1051.025390625,0.7563895583152771
19,1050.7059995199454,1050.7118066309465,0.8475920557975769
20,1050.5666288559216,1050.5724359669227,0.796105682849884
21,1050.4504866359018,1050.456293746903,0.8093532919883728
22,1050.38080130389,1050.386608414891,0.80992192029953
23,1049.8697755358028,1049.8755826468037,0.7332019209861755
24,1049.8058973147918,1049.8117044257929,0.7060860991477966
25,1049.6142626517592,1049.62006976276,0.8227433562278748
26,1049.5736128747521,1049.5794199857532,0.722254753112793
27,1049.2832573247026,1049.2890644357037,0.8092774748802185
28,1048.8070742226214,1048.8128813336225,0.7375656962394714
29,1048.4412262295589,1048.44703334056,0.8021454811096191
30,1048.2089417895193,1048.2147489005204,0.7832604050636292
31,1048.1682920125124,1048.1740991235133,0.7826423048973083
32,1046.9836413683101,1046.9894484793112,0.7127492427825928
33,1046.8094280382804,1046.8152351492815,0.7380279898643494
34,1045.6770413930872,1045.6828485040883,0.7454267144203186
35,1044.8756600749505,1044.8814671859514,0.7553319334983826
36,1043.5922885437315,1043.5980956547323,0.7888347506523132
37,1042.3321454565164,1042.3379525675173,0.7376489043235779
38,1113.6529051040634,1113.6587122150645,0.8286892771720886
39,1230.8999279918237,1230.9057351028246,0.836744487285614
40,1219.6631682049058,1219.668975315907,0.8004252314567566
41,1195.5113935517838,1195.517200662785,0.8149423003196716
42,1300.699224557111,1300.705031668112,0.7761371731758118
43,1265.3397256720764,1265.3455327830773,0.7262146472930908
