,start_freq,end_freq,fit
0,1137.2196133238356,1137.2254204348365,0.7198894023895264
1,1136.5227600037165,1136.5285671147176,0.7283967137336731
2,1136.3020897856788,1136.30789689668,0.7670473456382751
3,1135.7271857965807,1135.7329929075818,0.8249605298042297
4,1130.7388774467295,1130.7446845577304,0.709672749042511
5,1324.2202017777502,1324.2260088887513,0.7506149411201477
6,1394.3933311137264,1394.3991382247275,0.7306602597236633
7,1371.176501331764,1371.1823084427651,0.8802229762077332
8,1368.2497173872646,1368.2555244982657,0.7227610945701599
9,1603.4551342604063,1603.4609413714074,0.9551200270652771
