,start_freq,end_freq,fit,SNR
0,1856.4528465270996,1856.453561782837,0.7368383407592773,2.0361032485961914
1,1856.4471244812012,1856.4478397369385,0.7499852180480957,1.9495713710784912
2,1856.4399719238281,1856.4406871795654,0.7466068267822266,2.5243911743164062
3,1856.4392566680908,1856.4399719238281,0.7436099052429199,1.9599835872650146
4,1856.4285278320312,1856.4292430877686,0.8154053688049316,2.068101167678833
5,1837.5207424163818,1837.5214576721191,0.7440797686576843,1.724297285079956
6,1802.7936458587646,1802.794361114502,0.7348413467407227,1.7180862426757812
7,1921.317958831787,1921.3186740875244,0.829067051410675,1.8901629447937012
8,1985.9591960906982,1985.9599113464355,0.9036784768104553,2.0374398231506348
9,1978.2630443572998,1978.263759613037,0.9602281451225281,1.8561276197433472
10,1953.4915924072266,1953.4923076629639,0.9363304972648621,1.915409803390503
11,1953.4229278564453,1953.4236431121826,0.9246112704277039,1.9242267608642578
12,1951.741361618042,1951.7420768737793,0.9326493144035339,1.7435494661331177
13,1951.22709274292,1951.2278079986572,0.9175841212272644,1.9024569988250732
14,1950.868034362793,1950.8687496185303,0.9657447934150696,1.7203493118286133
15,1946.6701984405518,1946.670913696289,0.9617485404014587,1.83479905128479
16,1946.217441558838,1946.2181568145752,0.9334132671356201,1.7452197074890137
17,1945.839786529541,1945.8405017852783,0.9299371838569641,1.7715246677398682
18,1988.801622390747,1988.8023376464844,0.819328784942627,1.8803566694259644
19,1988.3359909057617,1988.336706161499,0.8255169987678528,1.8727693557739258
20,1987.921142578125,1987.9218578338623,0.8102534413337708,1.787631869316101
21,1987.6586437225342,1987.6593589782715,0.8077893257141113,1.7880241870880127
22,1987.331771850586,1987.3324871063232,0.8190648555755615,2.198518753051758
23,1987.3088836669922,1987.3095989227295,0.8439776301383972,1.8455262184143066
24,1986.38334274292,1986.3840579986572,0.8182113170623779,1.9152755737304688
25,2111.423635482788,2111.4243507385254,0.7312979102134705,2.9688308238983154
26,2111.2884521484375,2111.289167404175,0.7753643989562988,1.7971866130828857
27,2110.470199584961,2110.4709148406982,0.8883240222930908,1.9881956577301025
28,2110.4673385620117,2110.468053817749,0.7269002795219421,2.6319570541381836
29,2110.3350162506104,2110.3357315063477,0.800595760345459,2.312753438949585
30,2110.3171348571777,2110.317850112915,0.7414090633392334,1.914595603942871
31,2109.9766731262207,2109.977388381958,0.7616031765937805,2.3868179321289062
32,2108.9030742645264,2108.9037895202637,0.8248329162597656,2.4022622108459473
33,2108.845853805542,2108.8465690612793,0.7609121799468994,2.870824098587036
34,2108.7886333465576,2108.789348602295,0.703887939453125,4.191733360290527
35,2108.7557315826416,2108.756446838379,0.7025255560874939,2.7138009071350098
