,start_freq,end_freq,fit
0,1165.5873505636769,1165.593157674678,0.7641232013702393
1,1157.2251107222498,1157.2309178332507,0.7210774421691895
2,1149.25775442889,1149.263561539891,0.7345218658447266
3,1148.8570637698217,1148.8628708808226,0.8897219300270081
4,1148.55509399777,1148.560901108771,0.7558459639549255
5,1143.1486736558475,1143.1544807668483,0.7069642543792725
6,1143.0209172138257,1143.0267243248265,0.7018799185752869
7,1142.085972342666,1142.091779453667,0.7091582417488098
8,1131.029232996779,1131.0350401077799,0.7089561820030212
9,1130.7040347807235,1130.7098418917244,0.7400173544883728
10,1308.082240305996,1308.088047416997,0.9261383414268494
11,1308.059011861992,1308.064818972993,0.8336487412452698
12,1308.04739763999,1308.053204750991,0.878042459487915
13,1308.0357834179881,1308.041590528989,0.8515517115592957
14,1308.029976306987,1308.0357834179881,0.8069047927856445
15,1308.0241691959861,1308.029976306987,0.9127328991889954
16,1308.0009407519822,1308.006747862983,0.8923547267913818
17,1307.983519418979,1307.9893265299802,0.816000759601593
18,1307.9777123079782,1307.983519418979,0.8609799742698669
19,1307.971905196977,1307.9777123079782,0.8160473704338074
20,1307.9660980859762,1307.971905196977,0.9418604373931885
21,1307.9486767529731,1307.9544838639742,0.850994884967804
22,1307.8731843099604,1307.8789914209613,0.8304007053375244
23,1307.8557629769573,1307.8615700879584,0.9140186905860901
24,1307.8499558659564,1307.8557629769573,0.8584372997283936
25,1307.8441487549553,1307.8499558659564,0.808929443359375
26,1307.8383416439544,1307.8441487549553,0.90498948097229
27,1307.8325345329533,1307.8383416439544,0.8666196465492249
28,1307.8267274219525,1307.8325345329533,0.9102717041969299
29,1307.8093060889494,1307.8151131999505,0.8586226105690002
30,1307.7976918669474,1307.8034989779485,0.810987651348114
31,1307.7802705339445,1307.7860776449454,0.8579426407814026
32,1307.7338136459366,1307.7396207569375,0.8254849910736084
33,1307.7280065349355,1307.7338136459366,0.8360894322395325
34,1307.6525140919227,1307.6583212029236,0.8436152338981628
35,1307.6467069809216,1307.6525140919227,0.952261745929718
36,1307.6408998699208,1307.6467069809216,0.838986873626709
37,1307.6234785369177,1307.6292856479188,0.9335153698921204
38,1307.6118643149157,1307.6176714259168,0.8943614363670349
39,1307.5944429819128,1307.6002500929137,0.8863466382026672
40,1307.5886358709117,1307.5944429819128,0.8203866481781006
41,1307.5712145379089,1307.5770216489097,0.9280809760093689
42,1307.559600315907,1307.5654074269078,0.886339008808136
43,1307.536371871903,1307.5421789829038,0.839556872844696
44,1307.4957220948959,1307.501529205897,0.8795703053474426
45,1307.466686539891,1307.472493650892,0.8286014199256897
46,1307.46087942889,1307.466686539891,0.8790252208709717
47,1307.455072317889,1307.46087942889,0.8133067488670349
48,1307.449265206888,1307.455072317889,0.9252610802650452
49,1307.443458095887,1307.449265206888,0.9432953000068665
50,1307.426036762884,1307.431843873885,0.8075624108314514
51,1307.40280831888,1307.4086154298811,0.8693649172782898
52,1307.3970012078792,1307.40280831888,0.854945957660675
53,1307.391194096878,1307.3970012078792,0.8935069441795349
54,1307.379579874876,1307.3853869858772,0.8438303470611572
55,1307.3737727638752,1307.379579874876,0.8633951544761658
56,1307.3621585418732,1307.367965652874,0.8053649067878723
57,1307.356351430872,1307.3621585418732,0.8876811861991882
58,1307.3505443198712,1307.356351430872,0.8166155815124512
59,1307.3389300978693,1307.3447372088701,0.841752827167511
60,1307.3273158758673,1307.3331229868681,0.8616212010383606
61,1307.3215087648662,1307.3273158758673,0.8806208968162537
62,1307.3040874318633,1307.3098945428642,0.8873653411865234
63,1307.2982803208622,1307.3040874318633,0.862621009349823
64,1307.2924732098613,1307.2982803208622,0.8870849609375
65,1307.2750518768582,1307.2808589878593,0.8635177612304688
66,1307.2285949888503,1307.2344020998514,0.8404713273048401
67,1307.1937523228444,1307.1995594338455,0.8490861058235168
68,1307.1879452118435,1307.1937523228444,0.8092217445373535
69,1307.1647167678395,1307.1705238788404,0.8481261134147644
70,1307.1472954348365,1307.1531025458376,0.8697248101234436
71,1307.1414883238356,1307.1472954348365,0.8201670050621033
72,1307.1182598798316,1307.1240669908325,0.9077132344245911
73,1307.1008385468285,1307.1066456578296,0.8994442820549011
74,1307.0950314358277,1307.1008385468285,0.8316609263420105
75,1307.0892243248265,1307.0950314358277,0.8851549029350281
76,1307.0834172138257,1307.0892243248265,0.8669800758361816
77,1307.0776101028246,1307.0834172138257,0.82563716173172
78,1307.0718029918237,1307.0776101028246,0.8517783284187317
79,1307.0659958808226,1307.0718029918237,0.8646175265312195
80,1307.0601887698217,1307.0659958808226,0.888899028301239
81,1307.0485745478197,1307.0543816588206,0.8205790519714355
82,1307.0427674368186,1307.0485745478197,0.8181524872779846
83,1307.0311532148166,1307.0369603258177,0.8316686153411865
84,1307.0137318818138,1307.0195389928147,0.9166581034660339
85,1307.0021176598118,1307.0079247708127,0.8015413880348206
86,1306.9788892158078,1306.9846963268087,0.8822247385978699
87,1306.9498536608028,1306.9556607718039,0.8168504238128662
88,1306.9382394388008,1306.944046549802,0.969194233417511
89,1306.9092038837957,1306.9150109947968,0.8752312660217285
90,1306.8743612177898,1306.880168328791,0.8219559788703918
91,1306.868554106789,1306.8743612177898,0.8266789317131042
92,1306.856939884787,1306.8627469957878,0.8573680520057678
93,1306.8511327737858,1306.856939884787,0.9109708666801453
94,1306.833711440783,1306.8395185517838,0.8156989216804504
95,1306.8279043297819,1306.833711440783,0.8792120814323425
96,1306.8162901077799,1306.822097218781,0.8503333926200867
97,1306.804675885778,1306.810482996779,0.8388748168945312
98,1306.793061663776,1306.798868774777,0.8450824618339539
99,1306.764026108771,1306.769833219772,0.8125443458557129
100,1306.75821899777,1306.764026108771,0.897437334060669
101,1306.7407976647671,1306.746604775768,0.8195992112159729
102,1306.6943407767592,1306.70014788776,0.8993558287620544
103,1306.676919443756,1306.6827265547572,0.9195250868797302
104,1306.6246554447473,1306.6304625557482,0.8281817436218262
105,1306.6188483337462,1306.6246554447473,0.9568549990653992
106,1306.6130412227453,1306.6188483337462,0.838512659072876
107,1306.5956198897422,1306.6014270007433,0.8456262946128845
108,1306.5898127787414,1306.5956198897422,0.8579605221748352
109,1306.5549701127354,1306.5607772237363,0.9311863780021667
110,1306.5375487797323,1306.5433558907334,0.8833566308021545
111,1306.5259345577304,1306.5317416687315,0.9065508842468262
112,1306.5201274467295,1306.5259345577304,0.8499566912651062
113,1306.5143203357284,1306.5201274467295,0.8123573660850525
114,1306.5027061137264,1306.5085132247275,0.8772850632667542
115,1306.4968990027255,1306.5027061137264,0.8167821764945984
116,1306.4852847807235,1306.4910918917244,0.8653293251991272
117,1306.4794776697224,1306.4852847807235,0.8762989044189453
118,1306.4504421147176,1306.4562492257185,0.914583683013916
119,1306.4214065597125,1306.4272136707136,0.8727713227272034
120,1306.4155994487116,1306.4214065597125,0.8198177814483643
121,1306.3981781157086,1306.4039852267097,0.9467563629150391
122,1306.3749496717046,1306.3807567827057,0.8316345810890198
123,1306.3691425607037,1306.3749496717046,0.9473981261253357
124,1306.3517212277006,1306.3575283387017,0.8505799770355225
125,1306.3459141166998,1306.3517212277006,0.9103034138679504
126,1306.3284927836967,1306.3342998946978,0.8089778423309326
127,1306.2936501176907,1306.2994572286918,0.8097997307777405
128,1306.2704216736868,1306.2762287846879,0.8824270367622375
129,1306.264614562686,1306.2704216736868,0.8378620743751526
130,1306.2588074516848,1306.264614562686,0.9167792797088623
131,1306.253000340684,1306.2588074516848,0.8819695115089417
132,1306.2471932296828,1306.253000340684,0.8721283078193665
133,1306.241386118682,1306.2471932296828,0.9638282656669617
134,1306.2239647856788,1306.22977189668,0.8265755772590637
135,1306.218157674678,1306.2239647856788,0.8731063008308411
136,1306.206543452676,1306.2123505636769,0.8193972110748291
137,1306.183315008672,1306.189122119673,0.8028128147125244
138,1306.177507897671,1306.183315008672,0.8962944149971008
139,1306.160086564668,1306.165893675669,0.8910796046257019
140,1306.119436787661,1306.1252438986621,0.8605527281761169
141,1306.1136296766601,1306.119436787661,0.8069806098937988
142,1306.1020154546582,1306.107822565659,0.8068280220031738
143,1306.096208343657,1306.1020154546582,0.8798778653144836
144,1306.0497514556491,1306.0555585666502,0.8938464522361755
145,1306.0323301226463,1306.0381372336471,0.8693285584449768
146,1306.0265230116452,1306.0323301226463,0.869945764541626
147,1305.9858732346383,1305.9916803456392,0.8472127914428711
148,1305.9742590126364,1305.9800661236372,0.8499817848205566
149,1305.9452234576313,1305.9510305686324,0.9220848679542542
150,1305.9278021246284,1305.9336092356293,0.8590657711029053
151,1305.9103807916254,1305.9161879026265,0.8271532654762268
152,1305.9045736806245,1305.9103807916254,0.8555266857147217
153,1305.8987665696234,1305.9045736806245,0.805918276309967
154,1305.8929594586225,1305.8987665696234,0.849821150302887
155,1305.8871523476214,1305.8929594586225,0.883624792098999
156,1305.8523096816155,1305.8581167926166,0.9521915912628174
157,1305.8465025706146,1305.8523096816155,0.8132338523864746
158,1305.8058527936075,1305.8116599046086,0.8629650473594666
159,1305.7826243496036,1305.7884314606047,0.822753369808197
160,1305.7593959055996,1305.7652030166005,0.9013957977294922
161,1305.7477816835976,1305.7535887945985,0.8619592189788818
162,1305.7303603505945,1305.7361674615956,0.806809663772583
163,1305.7245532395937,1305.7303603505945,0.8145332336425781
164,1305.7129390175917,1305.7187461285926,0.8455605506896973
