,start_freq,end_freq,fit,SNR
0,1128.072738647461,1128.0734539031982,0.8415976166725159,2.0412662029266357
1,1117.87748336792,1117.8781986236572,0.9615564346313477,1.7558231353759766
2,1179.1369915008545,1179.1377067565918,0.9598687291145325,1.921080231666565
3,1305.8831691741943,1305.8838844299316,0.7032399773597717,1.7585859298706055
4,1305.7916164398193,1305.7923316955566,0.8576825261116028,1.7546815872192383
5,1305.783748626709,1305.7844638824463,0.7288084030151367,1.951096773147583
6,1305.7537078857422,1305.7544231414795,0.9423068165779114,1.9882949590682983
7,1305.5126667022705,1305.5133819580078,0.757554829120636,1.8618357181549072
8,1305.497646331787,1305.4983615875244,0.8500010371208191,1.7596970796585083
9,1303.2360076904297,1303.236722946167,0.9020816683769226,1.8286352157592773
10,1307.3208332061768,1307.321548461914,0.7835761904716492,21.0748291015625
11,1307.0132732391357,1307.013988494873,0.7243633270263672,3.66044545173645
12,1306.684970855713,1306.6856861114502,0.7873914837837219,2.192061424255371
13,1306.5533638000488,1306.5540790557861,0.7107046246528625,1.9832148551940918
14,1306.541919708252,1306.5426349639893,0.8562501072883606,2.9744913578033447
15,1306.4360618591309,1306.4367771148682,0.7141480445861816,2.275505781173706
16,1306.4260482788086,1306.426763534546,0.7207605838775635,2.5387253761291504
17,1306.3852787017822,1306.3859939575195,0.7750177979469299,2.2583229541778564
18,1306.3280582427979,1306.3287734985352,0.9093260169029236,2.1829476356506348
19,1306.3101768493652,1306.3108921051025,0.7814784646034241,2.2723941802978516
20,1306.2858581542969,1306.2865734100342,0.8551016449928284,1.877090573310852
21,1306.2536716461182,1306.2543869018555,0.7907117009162903,2.0059380531311035
22,1306.1506748199463,1306.1513900756836,0.8128868937492371,2.0102803707122803
23,1306.1449527740479,1306.1456680297852,0.8753862380981445,2.0181472301483154
24,1306.142807006836,1306.1435222625732,0.7485901713371277,2.2994463443756104
25,1306.1285018920898,1306.1292171478271,0.8175979256629944,1.8585587739944458
26,1306.0369491577148,1306.0376644134521,0.9324228167533875,1.8792837858200073
27,1306.006908416748,1306.0076236724854,0.772559404373169,1.7518055438995361
28,1545.0153350830078,1545.0160503387451,0.9685230255126953,1.7002352476119995
29,1543.3745384216309,1543.3752536773682,0.9571248888969421,4.0250749588012695
30,1542.6428318023682,1542.6435470581055,0.9644010066986084,2.0781972408294678
31,1542.0112609863281,1542.0119762420654,0.9675009250640869,1.7077789306640625
32,1533.9725017547607,1533.973217010498,0.9607849717140198,1.8760900497436523
33,1533.8630676269531,1533.8637828826904,0.9827850461006165,1.9375189542770386
34,1618.5665130615234,1618.5672283172607,0.9038996696472168,1.7874083518981934
