,start_freq,end_freq,fit
0,1920.944595336914,1920.9503173828125,0.827528178691864
1,2122.137451171875,2122.1431732177734,0.8427960872650146
2,2204.798126220703,2204.8038482666016,0.7204839587211609
3,2255.7586669921875,2255.764389038086,0.8196607232093811
4,2237.8829956054688,2237.888717651367,0.955974280834198
5,2545.8263397216797,2545.832061767578,0.844855010509491
6,2523.441696166992,2523.4474182128906,0.8001031279563904
7,2510.767364501953,2510.7730865478516,0.8128440976142883
8,2613.918685913086,2613.9244079589844,0.7116973996162415
9,2613.1919860839844,2613.197708129883,0.7120962142944336
10,2612.0819091796875,2612.087631225586,0.7010203003883362
11,2609.7702026367188,2609.775924682617,0.8788249492645264
12,2608.202362060547,2608.2080841064453,0.8230147361755371
13,2607.7159881591797,2607.721710205078,0.8361291885375977
14,2605.7876586914062,2605.7933807373047,0.7779989242553711
15,2603.001022338867,2603.0067443847656,0.7595826983451843
16,2602.7435302734375,2602.749252319336,0.7152326703071594
17,2602.69775390625,2602.7034759521484,0.8282694816589355
18,2601.913833618164,2601.9195556640625,0.7710530161857605
19,2601.6220092773438,2601.627731323242,0.7829222679138184
20,2597.5650787353516,2597.57080078125,0.7506954669952393
21,2596.798324584961,2596.8040466308594,0.7400169372558594
22,2594.64111328125,2594.6468353271484,0.7053470611572266
23,2594.4522857666016,2594.4580078125,0.7196648716926575
24,2592.9073333740234,2592.913055419922,0.932673990726471
25,2592.7242279052734,2592.729949951172,0.8391549587249756
26,2590.950393676758,2590.9561157226562,0.7996694445610046
27,2589.302444458008,2589.3081665039062,0.7357075214385986
28,2588.8275146484375,2588.833236694336,0.7627372741699219
29,2587.145233154297,2587.1509552001953,0.7132731080055237
30,2585.7261657714844,2585.731887817383,0.7299656867980957
31,2584.7305297851562,2584.7362518310547,0.7174230217933655
32,2584.1697692871094,2584.175491333008,0.7413005232810974
33,2579.311752319336,2579.3174743652344,0.7678332924842834
34,2577.8526306152344,2577.858352661133,0.7459489703178406
35,2577.6351928710938,2577.640914916992,0.791827917098999
36,2576.891326904297,2576.8970489501953,0.7567830085754395
37,2574.8886108398438,2574.894332885742,0.7646957039833069
38,2574.6253967285156,2574.631118774414,0.7133426070213318
39,2565.435791015625,2565.4415130615234,0.7309479713439941
40,2558.9298248291016,2558.935546875,0.7069578766822815
41,2557.4935913085938,2557.499313354492,0.8816803097724915
42,2555.445098876953,2555.4508209228516,0.809643566608429
43,2555.1647186279297,2555.170440673828,0.7200215458869934
44,2554.695510864258,2554.7012329101562,0.8130583763122559
45,2554.317855834961,2554.3235778808594,0.7694665789604187
46,2551.6284942626953,2551.6342163085938,0.7279792428016663
47,2674.566650390625,2674.5723724365234,0.7384101748466492
48,2672.237777709961,2672.2434997558594,0.7975723743438721
49,2669.359588623047,2669.3653106689453,0.7515631318092346
50,2664.6732330322266,2664.678955078125,0.748480498790741
51,2664.5530700683594,2664.558792114258,0.7968361377716064
52,2664.547348022461,2664.5530700683594,0.7567492127418518
53,2657.7552795410156,2657.761001586914,0.8161053657531738
54,2657.1773529052734,2657.183074951172,0.7669329047203064
55,2656.6909790039062,2656.6967010498047,0.8091933727264404
56,2656.244659423828,2656.2503814697266,0.8041260838508606
57,2655.655288696289,2655.6610107421875,0.7842433452606201
58,2654.6768188476562,2654.6825408935547,0.7856886982917786
59,2654.436492919922,2654.4422149658203,0.7749590277671814
60,2653.955841064453,2653.9615631103516,0.7509298920631409
61,2651.2779235839844,2651.283645629883,0.7186582088470459
62,2649.4468688964844,2649.452590942383,0.7102570533752441
63,2646.0193634033203,2646.0250854492188,0.7633662223815918
64,2645.8419799804688,2645.847702026367,0.7415893077850342
65,2645.258331298828,2645.2640533447266,0.8909180760383606
66,2643.8735961914062,2643.8793182373047,0.750727653503418
67,2642.3858642578125,2642.391586303711,0.7991747260093689
68,2642.002487182617,2642.0082092285156,0.7280957698822021
69,2640.2801513671875,2640.285873413086,0.7119295001029968
70,2635.1932525634766,2635.198974609375,0.7124500870704651
71,2633.2420349121094,2633.247756958008,0.9401339888572693
72,2629.642868041992,2629.6485900878906,0.7119519114494324
73,2629.5570373535156,2629.562759399414,0.8165144920349121
74,2628.2180786132812,2628.2238006591797,0.7147175669670105
75,2627.680206298828,2627.6859283447266,0.8604512214660645
76,2627.5142669677734,2627.519989013672,0.7298238277435303
77,2626.9420623779297,2626.947784423828,0.7654550671577454
78,2626.318359375,2626.3240814208984,0.9218788743019104
79,2625.3170013427734,2625.322723388672,0.7581360936164856
80,2625.076675415039,2625.0823974609375,0.7493495345115662
81,2624.607467651367,2624.6131896972656,0.7750649452209473
82,2624.4930267333984,2624.498748779297,0.7379086017608643
83,2621.4603424072266,2621.466064453125,0.7747387886047363
84,2617.3004150390625,2617.306137084961,0.8334708213806152
85,2615.3148651123047,2615.320587158203,0.7752487063407898
86,2614.6453857421875,2614.651107788086,0.7478735446929932
87,2681.0440063476562,2681.0497283935547,0.8326951861381531
