,start_freq,end_freq,fit,SNR
0,1923.3256816864014,1923.3263969421387,0.8144705295562744,1.8092846870422363
1,1922.667646408081,1922.6683616638184,0.9511200785636902,1.7715812921524048
2,1923.8127708435059,1923.8134860992432,0.9395167231559753,1.734442114830017
3,2110.2649211883545,2110.265636444092,0.7642719745635986,1.7181328535079956
4,2106.7501544952393,2106.7508697509766,0.8932854533195496,1.9370200634002686
5,2106.4969539642334,2106.4976692199707,0.7330631613731384,1.8512309789657593
6,2105.604314804077,2105.6050300598145,0.71784907579422,5.292759895324707
7,2233.3497047424316,2233.350419998169,0.7677872180938721,1.7707581520080566
8,2232.9720497131348,2232.972764968872,0.7472822070121765,1.8628236055374146
9,2232.901954650879,2232.902669906616,0.7676277756690979,1.983698844909668
10,2232.8261375427246,2232.826852798462,0.7019733786582947,1.8324341773986816
11,2232.712411880493,2232.7131271362305,0.7070538401603699,1.885489583015442
12,2232.7016830444336,2232.702398300171,0.8157364726066589,1.8195858001708984
13,2232.615852355957,2232.6165676116943,0.7210014462471008,1.7354071140289307
14,2232.4499130249023,2232.4506282806396,0.7527303695678711,2.4854724407196045
15,2232.404136657715,2232.404851913452,0.7630336880683899,1.7564845085144043
16,2232.2739601135254,2232.2746753692627,0.9436182975769043,1.9832197427749634
17,2232.270383834839,2232.271099090576,0.9316235184669495,1.904606580734253
18,2232.226037979126,2232.2267532348633,0.9525508880615234,1.9939559698104858
19,2232.162380218506,2232.163095474243,0.8382652401924133,1.8054540157318115
20,2232.077980041504,2232.078695297241,0.9235663414001465,2.060386896133423
21,2232.0579528808594,2232.0586681365967,0.8073984980583191,1.902488350868225
22,2232.007884979248,2232.0086002349854,0.7470899224281311,1.7890502214431763
23,2231.944227218628,2231.9449424743652,0.957538902759552,2.03985333442688
24,2231.8119049072266,2231.812620162964,0.9547653198242188,1.9875478744506836
25,2231.1080932617188,2231.108808517456,0.7541319727897644,1.7263567447662354
26,2213.9305114746094,2213.9312267303467,0.798953115940094,109.1281509399414
27,2211.0008239746094,2211.0015392303467,0.8576049208641052,157.2303009033203
28,2210.105323791504,2210.106039047241,0.7322187423706055,4.2230916023254395
