,start_freq,end_freq,fit,SNR
0,1928.6378860473633,1928.6386013031006,0.9808017611503601,1.7629457712173462
1,2029.7557353973389,2029.7564506530762,0.8530449867248535,1.8462849855422974
2,2105.9361934661865,2105.936908721924,0.80486661195755,1.7877135276794434
3,2197.1785068511963,2197.1792221069336,0.7143311500549316,50.52285385131836
4,2196.1478233337402,2196.1485385894775,0.7948545813560486,2.0515668392181396
5,2196.144962310791,2196.1456775665283,0.7961997389793396,2.6089487075805664
6,2196.142816543579,2196.1435317993164,0.7250931262969971,1.984696865081787
7,2196.0126399993896,2196.013355255127,0.7464303374290466,2.1093382835388184
8,2195.999765396118,2196.0004806518555,0.8084816932678223,2.0428991317749023
9,2195.6879138946533,2195.6886291503906,0.7688415050506592,1.746205449104309
10,2195.6814765930176,2195.682191848755,0.8245454430580139,2.0120339393615723
11,2195.6807613372803,2195.6814765930176,0.7180213332176208,2.079461097717285
12,2195.680046081543,2195.6807613372803,0.8125240206718445,2.069672107696533
13,2195.6771850585938,2195.677900314331,0.7194289565086365,2.0815887451171875
14,2195.6743240356445,2195.675039291382,0.8486442565917969,2.0437369346618652
15,2195.6721782684326,2195.67289352417,0.8560988903045654,2.1570160388946533
16,2195.666456222534,2195.6671714782715,0.8474681973457336,1.8019027709960938
17,2195.5334186553955,2195.534133911133,0.8161349296569824,1.7869840860366821
18,2195.5291271209717,2195.529842376709,0.8081017136573792,2.8032405376434326
19,2195.469045639038,2195.4697608947754,0.7412547469139099,2.347266912460327
20,2194.579267501831,2194.5799827575684,0.8015680909156799,2.1877501010894775
21,2194.5785522460938,2194.579267501831,0.7909242510795593,2.662102699279785
22,2194.5778369903564,2194.5785522460938,0.7474014759063721,1.735438585281372
23,2194.576406478882,2194.577121734619,0.7612168192863464,2.6496469974517822
24,2194.5756912231445,2194.576406478882,0.7914168834686279,2.0740137100219727
25,2194.57426071167,2194.574975967407,0.776827871799469,2.8152835369110107
26,2194.5713996887207,2194.572114944458,0.7689263820648193,3.2547824382781982
27,2194.520616531372,2194.5213317871094,0.75728839635849,2.059746265411377
28,2194.51847076416,2194.5191860198975,0.7282211184501648,2.176271915435791
29,2194.173002243042,2194.1737174987793,0.7167530655860901,1.7035276889801025
30,2194.1672801971436,2194.167995452881,0.7573893666267395,1.843678593635559
31,2194.1665649414062,2194.1672801971436,0.8101244568824768,1.8155381679534912
32,2194.1629886627197,2194.163703918457,0.8122691512107849,2.5184593200683594
33,2194.1622734069824,2194.1629886627197,0.8504185080528259,2.274898052215576
34,2194.156551361084,2194.1572666168213,0.7749805450439453,3.178473711013794
35,2194.1536903381348,2194.154405593872,0.7435341477394104,3.427708148956299
36,2194.1243648529053,2194.1250801086426,0.8356017470359802,3.601154088973999
37,2194.1179275512695,2194.118642807007,0.7570436000823975,2.6463334560394287
38,2194.110059738159,2194.1107749938965,0.7465813159942627,1.8409879207611084
39,2194.018507003784,2194.0192222595215,0.8357815146446228,1.7658145427703857
40,2194.017791748047,2194.018507003784,0.7413944602012634,2.3220670223236084
41,2194.0170764923096,2194.017791748047,0.7507703304290771,1.901216745376587
42,2194.0149307250977,2194.015645980835,0.7533853650093079,2.064648151397705
43,2194.0142154693604,2194.0149307250977,0.7009896636009216,2.2917511463165283
44,2194.0127849578857,2194.013500213623,0.8297262787818909,2.3162286281585693
45,2194.0120697021484,2194.0127849578857,0.8066539764404297,2.110529661178589
46,2194.011354446411,2194.0120697021484,0.8353734016418457,2.145707130432129
47,2194.0099239349365,2194.010639190674,0.810965359210968,2.124958038330078
48,2194.009208679199,2194.0099239349365,0.813685417175293,2.1205666065216064
49,2194.008493423462,2194.009208679199,0.8118147850036621,2.3835580348968506
50,2194.0077781677246,2194.008493423462,0.7936416268348694,2.290565252304077
51,2194.002056121826,2194.0027713775635,0.8293786644935608,2.6610467433929443
52,2193.9391136169434,2193.9398288726807,0.8190135359764099,3.4980404376983643
53,2193.9326763153076,2193.933391571045,0.8239543437957764,2.888216257095337
54,2193.931245803833,2193.9319610595703,0.8280437588691711,2.23801851272583
55,2193.9298152923584,2193.9305305480957,0.8286497592926025,2.4398603439331055
56,2193.929100036621,2193.9298152923584,0.7783786654472351,2.4068639278411865
57,2193.9255237579346,2193.926239013672,0.8410427570343018,2.03780198097229
58,2193.9248085021973,2193.9255237579346,0.8245153427124023,2.5292980670928955
59,2193.911933898926,2193.912649154663,0.8277934193611145,1.735576868057251
60,2193.7631607055664,2193.7638759613037,0.7328460216522217,1.8419477939605713
61,2193.6394214630127,2193.64013671875,0.7180423140525818,2.364539384841919
62,2193.6387062072754,2193.6394214630127,0.7778551578521729,2.092550039291382
63,2193.637990951538,2193.6387062072754,0.7429227828979492,2.5407087802886963
64,2193.6365604400635,2193.637275695801,0.7960751056671143,2.2582249641418457
65,2193.635845184326,2193.6365604400635,0.7878512740135193,2.5966665744781494
66,2193.6322689056396,2193.632984161377,0.7765007615089417,3.1337978839874268
67,2193.480634689331,2193.4813499450684,0.7638216018676758,2.5351481437683105
68,2193.478488922119,2193.4792041778564,0.8133883476257324,2.471000909805298
69,2193.477773666382,2193.478488922119,0.751361072063446,2.322993755340576
