,start_freq,end_freq,fit
0,1125.034842666006,1125.040649777007,0.9988975524902344
1,1183.97484165944,1183.9806487704411,0.9765524864196777
2,1171.2804970112736,1171.2863041222745,0.9819713234901428
3,1235.4120532395937,1235.4178603505945,0.8172942996025085
4,1196.063069096878,1196.0688762078792,0.8109490871429443
5,1420.441127508672,1420.446934619673,0.8532193303108215
6,1420.435320397671,1420.441127508672,0.8513662219047546
7,1420.417899064668,1420.423706175669,0.9564061164855957
8,1420.388863509663,1420.394670620664,0.8535106182098389
9,1577.553967418236,1577.5597745292368,0.9811825156211853
10,1561.9909099355798,1561.9967170465807,0.9637754559516907
11,1550.6380079286423,1550.6438150396432,0.9880759716033936
12,1602.4236461688554,1602.4294532798563,0.9576032161712646
13,1686.6652277936075,1686.6710349046086,0.8744163513183594
14,1686.5606997955897,1686.5665069065906,0.8550664782524109
15,1680.9568376796333,1680.9626447906344,0.9983963966369629
16,1677.269322194004,1677.275129305005,0.906856119632721
17,1722.9226512171704,1722.9284583281715,0.721613347530365
