,start_freq,end_freq,probability,index
0,1079.9217224121094,1079.9331665039062,0.658,204.0
1,1078.6972045898438,1078.7086486816406,0.598,846.0
2,1077.7473449707031,1077.7587890625,0.712,1344.0
3,1076.0307312011719,1076.0421752929688,0.691,2244.0
4,1075.1724243164062,1075.1838684082031,0.564,2694.0
5,1074.2111206054688,1074.2225646972656,0.611,3198.0
6,1071.6476440429688,1071.6590881347656,0.82,4542.0
7,1067.8253173828125,1067.8367614746094,0.505,6546.0
8,1067.4476623535156,1067.4591064453125,0.573,6744.0
9,1066.9784545898438,1066.9898986816406,0.848,6990.0
10,1066.22314453125,1066.2345886230469,0.596,7386.0
11,1066.0858154296875,1066.0972595214844,0.592,7458.0
12,1065.4449462890625,1065.4563903808594,0.68,7794.0
13,1063.8999938964844,1063.9114379882812,0.86,8604.0
14,1056.793212890625,1056.8046569824219,0.528,12330.0
15,1056.0150146484375,1056.0264587402344,0.622,12738.0
16,1056.0035705566406,1056.0150146484375,0.51,12744.0
17,1052.5016784667969,1052.5131225585938,0.561,14580.0
18,1052.1926879882812,1052.2041320800781,0.636,14742.0
19,1052.0896911621094,1052.1011352539062,0.614,14796.0
20,1051.3687133789062,1051.3801574707031,0.676,15174.0
21,1050.29296875,1050.3044128417969,0.539,15738.0
22,1050.1556396484375,1050.1670837402344,0.534,15810.0
23,1049.8809814453125,1049.8924255371094,0.581,15954.0
24,1049.2172241210938,1049.2286682128906,0.59,16302.0
25,1048.9997863769531,1049.01123046875,0.787,16416.0
26,1047.7523803710938,1047.7638244628906,0.535,17070.0
27,1047.6150512695312,1047.6264953613281,0.669,17142.0
28,1045.8297729492188,1045.8412170410156,0.504,18078.0
29,1045.7267761230469,1045.7382202148438,0.557,18132.0
30,1044.6624755859375,1044.6739196777344,0.558,18690.0
31,1043.9643859863281,1043.975830078125,0.509,19056.0
32,1043.0030822753906,1043.0145263671875,0.631,19560.0
33,1042.4423217773438,1042.4537658691406,0.627,19854.0
34,1040.3594970703125,1040.3709411621094,0.54,20946.0
35,1034.8663330078125,1034.8777770996094,0.587,23826.0
36,1033.3900451660156,1033.4014892578125,0.669,24600.0
37,1030.3802490234375,1030.3916931152344,0.583,26178.0
38,1080.2364349365234,1080.2478790283203,0.67,36.0
39,1078.8288116455078,1078.8402557373047,0.838,774.0
40,1076.7230987548828,1076.7345428466797,0.588,1878.0
41,1076.5056610107422,1076.517105102539,0.626,1992.0
42,1076.3797760009766,1076.3912200927734,0.677,2058.0
43,1076.0250091552734,1076.0364532470703,0.611,2244.0
44,1075.7503509521484,1075.7617950439453,0.552,2388.0
45,1075.418472290039,1075.429916381836,0.678,2562.0
46,1072.683334350586,1072.6947784423828,0.531,3996.0
47,1072.2484588623047,1072.2599029541016,0.622,4224.0
48,1066.9727325439453,1066.9841766357422,0.867,6990.0
49,1066.4348602294922,1066.446304321289,0.588,7272.0
50,1065.6681060791016,1065.6795501708984,0.556,7674.0
51,1057.8289031982422,1057.840347290039,0.553,11784.0
52,1056.7874908447266,1056.7989349365234,0.523,12330.0
53,1056.009292602539,1056.020736694336,0.597,12738.0
54,1052.5188446044922,1052.530288696289,0.723,14568.0
55,1048.4790802001953,1048.4905242919922,0.522,16686.0
56,1048.1014251708984,1048.1128692626953,0.872,16884.0
57,1047.952651977539,1047.964096069336,0.543,16962.0
58,1047.5521087646484,1047.5635528564453,0.508,17172.0
59,1044.9657440185547,1044.9771881103516,0.782,18528.0
60,1041.727066040039,1041.738510131836,0.746,20226.0
61,1040.262222290039,1040.273666381836,0.598,20994.0
62,1040.170669555664,1040.182113647461,0.615,21042.0
63,1039.632797241211,1039.6442413330078,0.584,21324.0
64,1039.4954681396484,1039.5069122314453,0.524,21396.0
65,1039.2322540283203,1039.2436981201172,0.543,21534.0
66,1035.2039337158203,1035.2153778076172,0.553,23646.0
67,1033.5445404052734,1033.5559844970703,0.582,24516.0
68,1033.3843231201172,1033.395767211914,0.662,24600.0
69,1031.7935943603516,1031.8050384521484,0.814,25434.0
70,1031.4617156982422,1031.473159790039,0.639,25608.0
71,1031.3587188720703,1031.3701629638672,0.55,25662.0
72,1030.9123992919922,1030.923843383789,0.593,25896.0
73,1028.3145904541016,1028.3260345458984,0.531,27258.0
74,1027.0214080810547,1027.0328521728516,0.686,27936.0
75,1135.3797912597656,1135.3912353515625,0.51,696.0
76,1134.5787048339844,1134.5901489257812,0.868,1116.0
77,1134.1209411621094,1134.1323852539062,0.596,1356.0
78,1134.0866088867188,1134.0980529785156,0.532,1374.0
79,1134.0522766113281,1134.063720703125,0.814,1392.0
80,1133.8920593261719,1133.9035034179688,0.762,1476.0
81,1133.8233947753906,1133.8348388671875,0.647,1512.0
82,1133.8005065917969,1133.8119506835938,0.747,1524.0
83,1132.7590942382812,1132.7705383300781,0.779,2070.0
84,1131.4659118652344,1131.4773559570312,0.56,2748.0
85,1131.317138671875,1131.3285827636719,0.77,2826.0
86,1130.6533813476562,1130.6648254394531,0.685,3174.0
87,1130.5961608886719,1130.6076049804688,0.736,3204.0
88,1130.1040649414062,1130.1155090332031,0.564,3462.0
89,1129.8294067382812,1129.8408508300781,0.577,3606.0
90,1129.1999816894531,1129.21142578125,0.52,3936.0
91,1128.1013488769531,1128.11279296875,0.821,4512.0
92,1127.9983520507812,1128.0097961425781,0.704,4566.0
93,1127.4032592773438,1127.4147033691406,0.631,4878.0
94,1126.7623901367188,1126.7738342285156,0.573,5214.0
95,1126.0757446289062,1126.0871887207031,0.598,5574.0
96,1123.7411499023438,1123.7525939941406,0.52,6798.0
97,1118.9346313476562,1118.9460754394531,0.623,9318.0
98,1118.3853149414062,1118.3967590332031,0.89,9606.0
99,1115.8218383789062,1115.8332824707031,0.528,10950.0
100,1113.8534545898438,1113.8648986816406,0.604,11982.0
101,1113.006591796875,1113.0180358886719,0.83,12426.0
102,1112.8463745117188,1112.8578186035156,0.55,12510.0
103,1112.091064453125,1112.1025085449219,0.543,12906.0
104,1112.0338439941406,1112.0452880859375,0.661,12936.0
105,1111.3471984863281,1111.358642578125,0.513,13296.0
106,1109.5504760742188,1109.5619201660156,0.564,14238.0
107,1107.3646545410156,1107.3760986328125,0.591,15384.0
108,1107.3417663574219,1107.3532104492188,0.851,15396.0
109,1101.5853881835938,1101.5968322753906,0.64,18414.0
110,1093.0595397949219,1093.0709838867188,0.528,22884.0
111,1092.3728942871094,1092.3843383789062,0.514,23244.0
112,1092.041015625,1092.0524597167969,0.686,23418.0
113,1091.3887023925781,1091.400146484375,0.866,23760.0
114,1091.3772583007812,1091.3887023925781,0.736,23766.0
115,1091.3200378417969,1091.3314819335938,0.567,23796.0
116,1091.2055969238281,1091.217041015625,0.658,23856.0
117,1091.1369323730469,1091.1483764648438,0.562,23892.0
118,1090.9194946289062,1090.9309387207031,0.704,24006.0
119,1090.7707214355469,1090.7821655273438,0.597,24084.0
120,1090.6791687011719,1090.6906127929688,0.786,24132.0
121,1090.6219482421875,1090.6333923339844,0.619,24162.0
122,1090.484619140625,1090.4960632324219,0.565,24234.0
123,1089.9696350097656,1089.9810791015625,0.597,24504.0
124,1089.7293090820312,1089.7407531738281,0.525,24630.0
125,1089.5462036132812,1089.5576477050781,0.681,24726.0
126,1089.29443359375,1089.3058776855469,0.525,24858.0
127,1089.2486572265625,1089.2601013183594,0.891,24882.0
128,1089.2143249511719,1089.2257690429688,0.541,24900.0
129,1089.1571044921875,1089.1685485839844,0.759,24930.0
130,1089.0083312988281,1089.019775390625,0.585,25008.0
131,1088.8824462890625,1088.8938903808594,0.62,25074.0
132,1088.7565612792969,1088.7680053710938,0.545,25140.0
133,1088.7107849121094,1088.7222290039062,0.553,25164.0
134,1088.6764526367188,1088.6878967285156,0.537,25182.0
135,1088.6192321777344,1088.6306762695312,0.747,25212.0
136,1088.5276794433594,1088.5391235351562,0.506,25260.0
137,1088.287353515625,1088.2987976074219,0.748,25386.0
138,1088.1156921386719,1088.1271362304688,0.527,25476.0
139,1086.6851806640625,1086.6966247558594,0.887,26226.0
140,1086.5364074707031,1086.5478515625,0.515,26304.0
141,1134.5844268798828,1134.5958709716797,0.811,1110.0
