,start_freq,end_freq,probability,index
0,1077.8600505605798,1077.8716647825818,0.568,1266.0
1,1070.7753751393707,1070.7869893613727,0.567,4926.0
2,1057.8719744951684,1057.8835887171704,0.564,11592.0
3,1054.5503070026016,1054.5619212246036,0.542,13308.0
4,1054.0160527905105,1054.0276670125124,0.689,13584.0
5,1053.7605399064669,1053.7721541284689,0.575,13716.0
6,1045.5028280630574,1045.5144422850594,0.582,17982.0
7,1039.428589956021,1039.440204178023,0.525,21120.0
8,1038.3833099758424,1038.3949241978444,0.534,21660.0
9,1031.2986345546333,1031.3102487766353,0.505,25320.0
10,1029.9862274684092,1029.9978416904114,0.686,25998.0
11,1024.283644465436,1024.295258687438,0.561,28944.0
12,1077.9703856695985,1077.9819998916005,0.509,1206.0
13,1075.670769713206,1075.682383935208,0.54,2394.0
14,1075.2526577211347,1075.2642719431367,0.706,2610.0
15,1069.6197600501732,1069.6313742721752,0.667,5520.0
16,1064.9624570273784,1064.9740712493804,0.579,7926.0
17,1060.026412676536,1060.038026898538,0.612,10476.0
18,1059.8405851245043,1059.8521993465063,0.509,10572.0
19,1054.5444998916005,1054.5561141136025,0.526,13308.0
20,1054.4515861155846,1054.4632003375866,0.79,13356.0
21,1048.9116022206392,1048.9232164426412,0.631,16218.0
22,1041.0371597032952,1041.0487739252972,0.804,20286.0
23,1040.9326317052773,1040.9442459272793,0.556,20340.0
24,1039.4343970670218,1039.4460112890238,0.678,21114.0
25,1036.1011153524528,1036.1127295744548,0.707,22836.0
26,1031.3044416656342,1031.3160558876361,0.558,25314.0
27,1030.0617199114222,1030.0733341334242,0.708,25956.0
28,1030.0036488014123,1030.0152630234143,0.636,25986.0
29,1029.9920345794103,1030.0036488014123,0.618,25992.0
30,1024.6611066805003,1024.6727209025023,0.503,28746.0
31,1130.0754150148662,1130.0870292368681,0.542,3426.0
32,1129.9941154608523,1130.0057296828543,0.881,3468.0
33,1128.995292368682,1129.006906590684,0.778,3984.0
34,1128.0196977205153,1128.0313119425173,0.762,4488.0
35,1125.603939544103,1125.615553766105,0.615,5736.0
36,1125.2206702180376,1125.2322844400396,0.501,5934.0
37,1124.1057049058475,1124.1173191278494,0.544,6510.0
38,1122.0035307234887,1122.0151449454906,0.679,7596.0
39,1121.5389618434094,1121.5505760654114,0.623,7836.0
40,1118.6237921209117,1118.6354063429137,0.664,9342.0
41,1117.3810703666998,1117.3926845887017,0.684,9984.0
42,1115.6273228444004,1115.6389370664024,0.646,10890.0
43,1114.3497584241823,1114.3613726461842,0.525,11550.0
44,1114.0826313181367,1114.0942455401387,0.674,11688.0
45,1110.8654918235877,1110.8771060455897,0.603,13350.0
46,1109.29757185332,1109.309186075322,0.627,14160.0
47,1094.8959365708622,1094.9075507928642,0.681,21600.0
48,1094.1293979187315,1094.1410121407334,0.562,21996.0
49,1093.746128592666,1093.757742814668,0.604,22194.0
50,1093.2583312685827,1093.2699454905846,0.699,22446.0
51,1093.1538032705648,1093.1654174925668,0.676,22500.0
52,1092.8053766105054,1092.8169908325074,0.709,22680.0
53,1091.9459241823588,1091.9575384043608,0.779,23124.0
54,1091.5394264122895,1091.5510406342914,0.573,23334.0
55,1091.4581268582756,1091.4697410802776,0.558,23376.0
56,1091.4348984142716,1091.4465126362736,0.716,23388.0
57,1091.3884415262637,1091.4000557482657,0.573,23412.0
58,1091.3652130822597,1091.3768273042617,0.789,23424.0
59,1091.3535988602578,1091.3652130822597,0.674,23430.0
60,1091.237456640238,1091.24907086224,0.668,23490.0
61,1091.19099975223,1091.202613974232,0.501,23514.0
62,1091.167771308226,1091.179385530228,0.68,23526.0
63,1091.144542864222,1091.156157086224,0.531,23538.0
64,1091.0864717542122,1091.0980859762142,0.559,23568.0
65,1091.051629088206,1091.0632433102082,0.539,23586.0
66,1090.9935579781961,1091.005172200198,0.821,23616.0
67,1090.5522175421208,1090.5638317641228,0.601,23844.0
68,1090.494146432111,1090.505760654113,0.63,23874.0
69,1090.459303766105,1090.470917988107,0.751,23892.0
70,1090.0876486620416,1090.0992628840436,0.787,24084.0
71,1089.9947348860258,1090.0063491080277,0.61,24132.0
