,start_freq,end_freq,probability,index
0,1080.0247192382812,1080.0361633300781,0.574,150.0
1,1078.0792236328125,1078.0906677246094,0.517,1170.0
2,1076.202392578125,1076.2138366699219,0.522,2154.0
3,1069.9996948242188,1070.0111389160156,0.551,5406.0
4,1064.9642944335938,1064.9757385253906,0.562,8046.0
5,1057.9833984375,1057.9948425292969,0.522,11706.0
6,1057.9032897949219,1057.9147338867188,0.559,11748.0
7,1055.0422668457031,1055.0537109375,0.637,13248.0
8,1054.1496276855469,1054.1610717773438,0.519,13716.0
9,1052.947998046875,1052.9594421386719,0.543,14346.0
10,1042.4995422363281,1042.510986328125,0.762,19824.0
11,1040.1420593261719,1040.1535034179688,0.522,21060.0
12,1039.48974609375,1039.5011901855469,0.653,21402.0
13,1035.7704162597656,1035.7818603515625,0.567,23352.0
14,1031.341552734375,1031.3529968261719,0.665,25674.0
15,1079.275131225586,1079.2865753173828,0.659,540.0
16,1078.8860321044922,1078.897476196289,0.539,744.0
17,1075.1895904541016,1075.2010345458984,0.558,2682.0
18,1067.8653717041016,1067.8768157958984,0.789,6522.0
19,1065.622329711914,1065.633773803711,0.526,7698.0
20,1061.5825653076172,1061.594009399414,0.683,9816.0
21,1060.9760284423828,1060.9874725341797,0.501,10134.0
22,1052.9422760009766,1052.9537200927734,0.518,14346.0
23,1051.4087677001953,1051.4202117919922,0.6,15150.0
24,1047.8496551513672,1047.861099243164,0.58,17016.0
25,1042.4938201904297,1042.5052642822266,0.575,19824.0
26,1040.6856536865234,1040.6970977783203,0.674,20772.0
27,1039.4954681396484,1039.5069122314453,0.907,21396.0
28,1034.872055053711,1034.8834991455078,0.652,23820.0
29,1034.1739654541016,1034.1854095458984,0.515,24186.0
30,1031.3358306884766,1031.3472747802734,0.582,25674.0
31,1025.3849029541016,1025.3963470458984,0.525,28794.0
32,1128.47900390625,1128.4904479980469,0.522,4314.0
33,1127.9411315917969,1127.9525756835938,0.557,4596.0
34,1125.1487731933594,1125.1602172851562,0.534,6060.0
35,1125.0,1125.0114440917969,0.821,6138.0
36,1122.0474243164062,1122.0588684082031,0.717,7686.0
37,1121.978759765625,1121.9902038574219,0.665,7722.0
38,1119.9760437011719,1119.9874877929688,0.55,8772.0
39,1117.9161071777344,1117.9275512695312,0.506,9852.0
40,1114.2768859863281,1114.288330078125,0.53,11760.0
41,1111.99951171875,1112.0109558105469,0.567,12954.0
42,1105.5793762207031,1105.5908203125,0.649,16320.0
43,1105.5107116699219,1105.5221557617188,0.972,16356.0
44,1101.4366149902344,1101.4480590820312,0.58,18492.0
45,1100.3265380859375,1100.3379821777344,0.525,19074.0
46,1098.3123779296875,1098.3238220214844,0.534,20130.0
47,1098.2666015625,1098.2780456542969,0.586,20154.0
48,1098.2437133789062,1098.2551574707031,0.555,20166.0
49,1097.9804992675781,1097.991943359375,0.621,20304.0
50,1094.8562622070312,1094.8677062988281,0.614,21942.0
51,1093.7004089355469,1093.7118530273438,0.51,22548.0
52,1093.4944152832031,1093.505859375,0.859,22656.0
53,1093.4600830078125,1093.4715270996094,0.777,22674.0
54,1093.4486389160156,1093.4600830078125,0.527,22680.0
55,1093.1167602539062,1093.1282043457031,0.894,22854.0
56,1092.8306579589844,1092.8421020507812,0.51,23004.0
57,1092.132568359375,1092.1440124511719,0.633,23370.0
58,1092.0181274414062,1092.0295715332031,0.703,23430.0
59,1091.5145874023438,1091.5260314941406,0.852,23694.0
60,1091.4459228515625,1091.4573669433594,0.759,23730.0
61,1091.4115905761719,1091.4230346679688,0.554,23748.0
62,1091.3772583007812,1091.3887023925781,0.582,23766.0
63,1091.3658142089844,1091.3772583007812,0.666,23772.0
64,1091.3543701171875,1091.3658142089844,0.67,23778.0
65,1091.3429260253906,1091.3543701171875,0.586,23784.0
66,1091.2857055664062,1091.2971496582031,0.706,23814.0
67,1091.2742614746094,1091.2857055664062,0.867,23820.0
68,1091.1712646484375,1091.1827087402344,0.547,23874.0
69,1091.0911560058594,1091.1026000976562,0.896,23916.0
70,1091.0797119140625,1091.0911560058594,0.583,23922.0
71,1089.7064208984375,1089.7178649902344,0.891,24642.0
72,1089.3058776855469,1089.3173217773438,0.604,24852.0
73,1089.2143249511719,1089.2257690429688,0.707,24900.0
74,1089.0998840332031,1089.111328125,0.632,24960.0
75,1089.0312194824219,1089.0426635742188,0.809,24996.0
76,1088.6077880859375,1088.6192321777344,0.656,25218.0
77,1088.5276794433594,1088.5391235351562,0.539,25260.0
78,1088.4819030761719,1088.4933471679688,0.76,25284.0
79,1088.470458984375,1088.4819030761719,0.549,25290.0
80,1088.4246826171875,1088.4361267089844,0.616,25314.0
81,1088.4017944335938,1088.4132385253906,0.707,25326.0
82,1088.3560180664062,1088.3674621582031,0.535,25350.0
83,1088.3445739746094,1088.3560180664062,0.627,25356.0
84,1088.3331298828125,1088.3445739746094,0.864,25362.0
85,1088.3216857910156,1088.3331298828125,0.897,25368.0
86,1087.4977111816406,1087.5091552734375,0.521,25800.0
87,1087.1772766113281,1087.188720703125,0.651,25968.0
88,1086.8911743164062,1086.9026184082031,0.658,26118.0
89,1086.5478515625,1086.5592956542969,0.618,26298.0
90,1086.5364074707031,1086.5478515625,0.847,26304.0
91,1085.9184265136719,1085.9298706054688,0.821,26628.0
92,1085.7124328613281,1085.723876953125,0.85,26736.0
93,1085.6781005859375,1085.6895446777344,0.68,26754.0
94,1085.6666564941406,1085.6781005859375,0.565,26760.0
95,1085.4263305664062,1085.4377746582031,0.921,26886.0
96,1084.9456787109375,1084.9571228027344,0.656,27138.0
