,start_freq,end_freq,probability,index
0,1076.6521714723735,1076.6637856943755,0.858,1890.0
1,1074.1551137419474,1074.1667279639494,0.776,3180.0
2,1074.0970426319375,1074.1086568539395,0.505,3210.0
3,1074.0854284099355,1074.0970426319375,0.598,3216.0
4,1073.9460577459117,1073.9576719679137,0.513,3288.0
5,1073.9228293019078,1073.9344435239097,0.641,3300.0
6,1072.4826657736621,1072.494279995664,0.546,4044.0
7,1072.4710515516601,1072.4826657736621,0.829,4050.0
8,1072.0645537815906,1072.0761680035926,0.507,4260.0
9,1071.820655119549,1071.832269341551,0.746,4386.0
10,1070.8450604713826,1070.8566746933845,0.528,4890.0
11,1070.7289182513628,1070.7405324733647,0.519,4950.0
12,1069.3816684991327,1069.3932827211347,0.561,5646.0
13,1069.160998281095,1069.172612503097,0.666,5760.0
14,1069.0564702830773,1069.0680845050792,0.608,5814.0
15,1069.0216276170713,1069.0332418390733,0.542,5832.0
16,1068.9635565070614,1068.9751707290634,0.72,5862.0
17,1068.9403280630574,1068.9519422850594,0.642,5874.0
18,1068.8706427310456,1068.8822569530475,0.647,5910.0
19,1068.8474142870416,1068.8590285090436,0.676,5922.0
20,1068.8358000650396,1068.8474142870416,0.722,5928.0
21,1066.9891387667244,1067.0007529887264,0.666,6882.0
22,1066.1413005605798,1066.1529147825818,0.545,7320.0
23,1066.071615228568,1066.08322945057,0.775,7356.0
24,1065.96708723055,1065.978701452552,0.831,7410.0
25,1064.9334214723735,1064.9450356943755,0.669,7944.0
26,1064.7475939203418,1064.7592081423438,0.607,8040.0
27,1064.689522810332,1064.701137032334,0.643,8070.0
28,1064.67790858833,1064.689522810332,0.534,8076.0
29,1064.654680144326,1064.666294366328,0.676,8088.0
30,1064.5501521463082,1064.5617663683101,0.662,8142.0
31,1064.5385379243062,1064.5501521463082,0.645,8148.0
32,1064.5153094803022,1064.5269237023042,0.654,8160.0
33,1064.4340099262884,1064.4456241482903,0.637,8202.0
34,1064.3410961502725,1064.3527103722745,0.625,8250.0
35,1064.3294819282705,1064.3410961502725,0.671,8256.0
36,1064.2714108182606,1064.2830250402626,0.689,8286.0
37,1064.2481823742567,1064.2597965962586,0.652,8298.0
38,1064.2249539302527,1064.2365681522547,0.585,8310.0
39,1064.1204259322349,1064.1320401542368,0.647,8364.0
40,1064.097197488231,1064.1088117102329,0.682,8376.0
41,1064.085583266229,1064.097197488231,0.65,8382.0
42,1063.992669490213,1064.004283712215,0.507,8430.0
43,1063.969441046209,1063.981055268211,0.617,8442.0
44,1063.9229841582012,1063.9345983802032,0.731,8466.0
