,start_freq,end_freq,probability,index
363,1191.5531158447266,1191.5645599365234,0.775,810.0
364,1191.1182403564453,1191.1296844482422,0.784,1038.0
365,1190.4315948486328,1190.4430389404297,0.798,1398.0
366,1190.2828216552734,1190.2942657470703,0.527,1476.0
367,1189.4702911376953,1189.4817352294922,0.59,1902.0
368,1189.0811920166016,1189.0926361083984,0.514,2106.0
369,1187.9253387451172,1187.936782836914,0.541,2712.0
370,1187.6049041748047,1187.6163482666016,0.577,2880.0
371,1187.1585845947266,1187.1700286865234,0.589,3114.0
372,1186.9068145751953,1186.9182586669922,0.639,3246.0
373,1186.7923736572266,1186.8038177490234,0.65,3306.0
374,1185.2703094482422,1185.281753540039,0.611,4104.0
375,1184.9956512451172,1185.007095336914,0.628,4248.0
376,1184.7896575927734,1184.8011016845703,0.554,4356.0
377,1184.6866607666016,1184.6981048583984,0.77,4410.0
378,1184.6294403076172,1184.640884399414,0.909,4440.0
379,1184.4463348388672,1184.457778930664,0.733,4536.0
380,1184.3318939208984,1184.3433380126953,0.604,4596.0
381,1184.1373443603516,1184.1487884521484,0.585,4698.0
382,1184.1144561767578,1184.1259002685547,0.642,4710.0
383,1184.091567993164,1184.103012084961,0.779,4722.0
384,1184.011459350586,1184.0229034423828,0.836,4764.0
385,1183.919906616211,1183.9313507080078,0.726,4812.0
386,1183.8855743408203,1183.8970184326172,0.506,4830.0
387,1183.828353881836,1183.8397979736328,0.819,4860.0
388,1183.7711334228516,1183.7825775146484,0.531,4890.0
389,1183.7024688720703,1183.7139129638672,0.558,4926.0
390,1183.6795806884766,1183.6910247802734,0.757,4938.0
391,1183.6681365966797,1183.6795806884766,0.576,4944.0
392,1183.5765838623047,1183.5880279541016,0.669,4992.0
393,1183.2904815673828,1183.3019256591797,0.607,5142.0
394,1183.2561492919922,1183.267593383789,0.782,5160.0
395,1182.7526092529297,1182.7640533447266,0.786,5424.0
396,1182.7411651611328,1182.7526092529297,0.549,5430.0
397,1182.4665069580078,1182.4779510498047,0.634,5574.0
398,1182.3863983154297,1182.3978424072266,0.549,5616.0
399,1182.3291778564453,1182.3406219482422,0.581,5646.0
400,1182.180404663086,1182.1918487548828,0.712,5724.0
401,1182.1575164794922,1182.168960571289,0.782,5736.0
402,1182.0201873779297,1182.0316314697266,0.751,5808.0
403,1182.0087432861328,1182.0201873779297,0.658,5814.0
404,1181.985855102539,1181.997299194336,0.517,5826.0
405,1181.8599700927734,1181.8714141845703,0.503,5892.0
406,1181.7684173583984,1181.7798614501953,0.556,5940.0
407,1181.436538696289,1181.447982788086,0.669,6114.0
408,1181.4136505126953,1181.4250946044922,0.67,6126.0
409,1181.4022064208984,1181.4136505126953,0.639,6132.0
410,1181.344985961914,1181.356430053711,0.64,6162.0
411,1181.173324584961,1181.1847686767578,0.835,6252.0
412,1181.081771850586,1181.0932159423828,0.711,6300.0
413,1181.0588836669922,1181.070327758789,0.75,6312.0
414,1180.9444427490234,1180.9558868408203,0.731,6372.0
415,1180.612564086914,1180.624008178711,0.539,6546.0
416,1180.4866790771484,1180.4981231689453,0.592,6612.0
417,1180.3035736083984,1180.3150177001953,0.87,6708.0
418,1180.2692413330078,1180.2806854248047,0.556,6726.0
419,1180.1891326904297,1180.2005767822266,0.659,6768.0
420,1179.9945831298828,1180.0060272216797,0.659,6870.0
421,1179.7542572021484,1179.7657012939453,0.558,6996.0
422,1179.5368194580078,1179.5482635498047,0.738,7110.0
423,1179.1706085205078,1179.1820526123047,0.928,7302.0
424,1179.067611694336,1179.0790557861328,0.757,7356.0
425,1178.140640258789,1178.152084350586,0.572,7842.0
426,1178.049087524414,1178.060531616211,0.564,7890.0
427,1178.0261993408203,1178.0376434326172,0.523,7902.0
428,1177.9460906982422,1177.957534790039,0.539,7944.0
429,1177.9346466064453,1177.9460906982422,0.685,7950.0
430,1177.8316497802734,1177.8430938720703,0.528,8004.0
431,1177.7973175048828,1177.8087615966797,0.543,8022.0
432,1177.591323852539,1177.602767944336,0.692,8130.0
433,1176.6414642333984,1176.6529083251953,0.523,8628.0
434,1176.2866973876953,1176.2981414794922,0.608,8814.0
435,1175.5428314208984,1175.5542755126953,0.509,9204.0
436,1175.3826141357422,1175.394058227539,0.638,9288.0
437,1174.9248504638672,1174.936294555664,0.531,9528.0
438,1174.8676300048828,1174.8790740966797,0.646,9558.0
439,1174.7875213623047,1174.7989654541016,0.585,9600.0
440,1174.398422241211,1174.4098663330078,0.571,9804.0
441,1173.8834381103516,1173.8948822021484,0.511,10074.0
442,1173.7117767333984,1173.7232208251953,0.551,10164.0
443,1173.5973358154297,1173.6087799072266,0.503,10224.0
444,1173.391342163086,1173.4027862548828,0.537,10332.0
445,1173.196792602539,1173.208236694336,0.501,10434.0
446,1173.1510162353516,1173.1624603271484,0.509,10458.0
447,1172.9106903076172,1172.922134399414,0.531,10584.0
448,1172.750473022461,1172.7619171142578,0.639,10668.0
449,1172.7275848388672,1172.739028930664,0.557,10680.0
450,1172.6932525634766,1172.7046966552734,0.544,10698.0
451,1172.5101470947266,1172.5215911865234,0.541,10794.0
452,1172.4185943603516,1172.4300384521484,0.597,10842.0
453,1172.2698211669922,1172.281265258789,0.556,10920.0
454,1172.1668243408203,1172.1782684326172,0.581,10974.0
455,1172.0638275146484,1172.0752716064453,0.602,11028.0
456,1171.8921661376953,1171.9036102294922,0.579,11118.0
457,1171.560287475586,1171.5717315673828,0.629,11292.0
458,1171.3314056396484,1171.3428497314453,0.7,11412.0
459,1170.7592010498047,1170.7706451416016,0.535,11712.0
460,1170.6905364990234,1170.7019805908203,0.65,11748.0
461,1170.644760131836,1170.6562042236328,0.655,11772.0
462,1170.5989837646484,1170.6104278564453,0.61,11796.0
463,1170.5188751220703,1170.5303192138672,0.716,11838.0
464,1170.2556610107422,1170.267105102539,0.514,11976.0
465,1170.2442169189453,1170.2556610107422,0.816,11982.0
466,1170.0153350830078,1170.0267791748047,0.66,12102.0
467,1169.8551177978516,1169.8665618896484,0.524,12186.0
468,1169.5003509521484,1169.5117950439453,0.518,12372.0
469,1169.4774627685547,1169.4889068603516,0.784,12384.0
470,1169.3973541259766,1169.4087982177734,0.521,12426.0
471,1169.1112518310547,1169.1226959228516,0.66,12576.0
472,1168.9395904541016,1168.9510345458984,0.522,12666.0
473,1168.8594818115234,1168.8709259033203,0.507,12708.0
