,start_freq,end_freq,probability,index
0,1090.0063491080277,1090.0179633300297,0.546,24126.0
1,1091.4058628592666,1091.4174770812685,0.512,23400.0
2,1090.0818415510405,1090.0934557730425,0.602,24084.0
3,1090.0237704410306,1090.0353846630326,0.52,24114.0
4,1090.0121562190286,1090.0237704410306,0.893,24120.0
5,1174.201473844772,1174.213088066774,0.527,9762.0
6,1244.4711464011398,1244.4827606231418,0.522,2598.0
7,1244.2272477390982,1244.2388619611002,0.541,2724.0
8,1244.1691766290883,1244.1807908510903,0.515,2754.0
9,1227.8395804943013,1227.8511947163033,0.501,11190.0
10,1227.7118240522796,1227.7234382742815,0.564,11256.0
11,1227.7002098302776,1227.7118240522796,0.621,11262.0
12,1227.6653671642716,1227.6769813862736,0.579,11280.0
13,1227.5608391662538,1227.5724533882558,0.637,11334.0
14,1244.4421108461347,1244.4537250681367,0.555,2610.0
15,1244.3491970701189,1244.3608112921208,0.616,2658.0
16,1244.0820699640733,1244.0936841860753,0.52,2796.0
17,1227.6711742752725,1227.6827884972745,0.539,11274.0
18,1227.4969609452428,1227.5085751672448,0.604,11364.0
19,1227.4853467232408,1227.4969609452428,0.588,11370.0
20,1362.0259461719525,1362.0375603939544,0.557,138.0
21,1362.287266166997,1362.298880388999,0.801,0.0
22,1409.4910938274281,1409.50270804943,0.634,4752.0
23,1409.1658956113727,1409.1775098333746,0.693,4920.0
24,1362.8483782674678,1362.8599924894697,0.533,28848.0
25,1362.3838093873885,1362.3954236093905,0.688,29088.0
26,1409.7059569344647,1409.7175711564666,0.514,4638.0
27,1409.438829828419,1409.450444050421,0.587,4776.0
28,1363.3187542585479,1363.3303684805499,0.678,28602.0
29,1466.4799035245292,1466.4915177465311,0.715,4446.0
30,1455.620605952676,1455.632220174678,0.818,10056.0
31,1468.0304021617937,1468.0420163837957,0.552,3642.0
32,1455.1270015175915,1455.1386157395934,0.699,10308.0
33,1451.2710798129335,1451.2826940349355,0.605,12300.0
34,1449.4360327366203,1449.4476469586223,0.577,13248.0
35,1442.1190728753716,1442.1306870973735,0.593,17028.0
36,1530.3443326468039,1530.3559468688059,0.641,588.0
37,1530.3211042027997,1530.332718424802,0.501,600.0
38,1530.2281904267838,1530.2398046487858,0.719,648.0
39,1529.3571237766353,1529.3687379986372,0.563,1098.0
40,1529.3455095546333,1529.3571237766353,0.549,1104.0
41,1529.3222811106293,1529.3338953326313,0.523,1116.0
42,1529.3106668886273,1529.3222811106293,0.737,1122.0
43,1529.2990526666254,1529.3106668886273,0.667,1128.0
44,1529.2642100006194,1529.2758242226214,0.556,1146.0
45,1529.2525957786174,1529.2642100006194,0.678,1152.0
46,1529.2409815566155,1529.2525957786174,0.658,1158.0
47,1529.2293673346135,1529.2409815566155,0.679,1164.0
48,1527.9401886923933,1527.9518029143953,0.567,1830.0
49,1527.9285744703914,1527.9401886923933,0.521,1836.0
50,1527.533690922324,1527.545305144326,0.632,2040.0
51,1527.475619812314,1527.487234034316,0.566,2070.0
52,1527.4523913683101,1527.4640055903121,0.754,2082.0
53,1527.2897922602824,1527.3014064822844,0.53,2166.0
54,1527.2781780382804,1527.2897922602824,0.623,2172.0
55,1527.2433353722745,1527.2549495942765,0.742,2190.0
56,1527.2084927062685,1527.2201069282705,0.657,2208.0
57,1526.929751378221,1526.941365600223,0.549,2352.0
58,1526.871680268211,1526.883294490213,0.661,2382.0
59,1526.7787664921952,1526.7903807141972,0.682,2430.0
60,1526.7671522701933,1526.7787664921952,0.718,2436.0
61,1526.7555380481913,1526.7671522701933,0.706,2442.0
62,1526.7323096041873,1526.7439238261893,0.517,2454.0
63,1526.6974669381814,1526.7090811601834,0.642,2472.0
64,1526.6858527161794,1526.6974669381814,0.538,2478.0
65,1526.6510100501735,1526.6626242721754,0.822,2496.0
66,1526.6393958281715,1526.6510100501735,0.698,2502.0
67,1526.6277816061695,1526.6393958281715,0.582,2508.0
68,1524.99017630389,1525.001790525892,0.565,3354.0
69,1513.3991827459117,1513.4107969679137,0.522,9342.0
70,1511.7151205556245,1511.7267347776265,0.549,10212.0
