,start_freq,end_freq,probability,index
0,1173.0494881999505,1173.0611024219525,0.651,144.0
1,1173.0030313119426,1173.0146455339445,0.717,168.0
2,1172.5849193198712,1172.5965335418732,0.581,384.0
3,1171.6906242257185,1171.7022384477204,0.779,846.0
4,1171.411882897671,1171.423497119673,0.571,990.0
5,1165.8370563367196,1165.8486705587216,0.625,3870.0
6,1162.0740484080773,1162.0856626300792,0.638,5814.0
7,1160.5874279918237,1160.5990422138257,0.506,6582.0
8,1149.867501083994,1149.879115305996,0.66,12120.0
9,1149.5423028679386,1149.5539170899406,0.567,12288.0
10,1149.4493890919227,1149.4610033139247,0.66,12336.0
11,1149.333246871903,1149.344861093905,0.663,12396.0
12,1149.240333095887,1149.251947317889,0.717,12444.0
13,1149.1822619858772,1149.1938762078792,0.718,12474.0
14,1148.9151348798316,1148.9267491018336,0.548,12612.0
15,1148.8802922138257,1148.8919064358277,0.706,12630.0
16,1148.8338353258177,1148.8454495478197,0.731,12654.0
17,1148.543479775768,1148.55509399777,0.601,12804.0
18,1148.4157233337462,1148.4273375557482,0.707,12870.0
19,1148.4041091117442,1148.4157233337462,0.708,12876.0
20,1148.3924948897422,1148.4041091117442,0.574,12882.0
21,1148.2531242257185,1148.2647384477204,0.708,12954.0
22,1148.1834388937066,1148.1950531157086,0.616,12990.0
23,1147.962768675669,1147.974382897671,0.683,13104.0
24,1147.939540231665,1147.951154453667,0.57,13116.0
25,1147.927926009663,1147.939540231665,0.556,13122.0
26,1147.8117837896432,1147.8233980116452,0.657,13182.0
27,1147.335600687562,1147.347214909564,0.553,13428.0
28,1147.1846158015362,1147.1962300235382,0.736,13506.0
29,1146.3600060393953,1146.3716202613973,0.695,13932.0
30,1139.9373412722994,1139.9489554943013,0.632,17250.0
31,1139.2637163961842,1139.2753306181862,0.765,17598.0
32,1134.4089715993557,1134.4205858213577,0.626,20106.0
33,1131.9467565349355,1131.9583707569375,0.709,21378.0
34,1130.5878925607037,1130.5995067827057,0.568,22080.0
35,1130.367222342666,1130.378836564668,0.68,22194.0
36,1129.4729272485133,1129.4845414705153,0.612,22656.0
37,1128.9038303704162,1128.9154445924182,0.785,22950.0
38,1219.3205486558475,1219.3321628778494,0.639,456.0
39,1210.3195266043112,1210.3311408263132,0.605,5106.0
40,1200.8423214506938,1200.8539356726958,0.534,10002.0
41,1200.4706663466304,1200.4822805686324,0.657,10194.0
42,1199.7854272485133,1199.7970414705153,0.564,10548.0
43,1196.765729527998,1196.77734375,0.557,12108.0
44,1196.6960441959861,1196.7076584179881,0.946,12144.0
45,1196.2663179819128,1196.2779322039148,0.6,12366.0
46,1196.185018427899,1196.196632649901,0.68,12408.0
47,1196.0456477638752,1196.0572619858772,0.616,12480.0
48,1195.9991908758673,1196.0108050978693,0.757,12504.0
49,1195.9527339878593,1195.9643482098613,0.665,12528.0
50,1195.8249775458376,1195.8365917678395,0.695,12594.0
51,1195.7669064358277,1195.7785206578296,0.803,12624.0
52,1195.6391499938059,1195.6507642158078,0.759,12690.0
53,1195.476550885778,1195.4881651077799,0.728,12774.0
54,1195.2907233337462,1195.3023375557482,0.73,12870.0
55,1195.0003677836967,1195.0119820056987,0.744,13020.0
56,1194.8726113416749,1194.8842255636769,0.611,13086.0
57,1194.849382897671,1194.860997119673,0.574,13098.0
58,1194.756469121655,1194.768083343657,0.503,13146.0
59,1194.5474131256194,1194.5590273476214,0.749,13254.0
60,1194.175758021556,1194.187372243558,0.695,13446.0
61,1193.9086309155105,1193.9202451375124,0.714,13584.0
62,1193.8970166935085,1193.9086309155105,0.572,13590.0
63,1191.8877562871655,1191.8993705091675,0.688,14628.0
64,1173.920554850099,1173.932169072101,0.586,23910.0
65,1265.5335380017343,1265.5451522237363,0.524,798.0
66,1261.5034029670467,1261.5150171890486,0.505,2880.0
67,1260.9923771989593,1261.0039914209613,0.525,3144.0
68,1260.1677674368186,1260.1793816588206,0.627,3570.0
69,1259.5986705587216,1259.6102847807235,0.712,3864.0
70,1255.8356626300792,1255.8472768520812,0.803,5808.0
71,1255.4523933040139,1255.4640075260158,0.54,6006.0
72,1253.8612448897422,1253.8728591117442,0.508,6828.0
73,1250.0053231850843,1250.0169374070863,0.527,8820.0
74,1249.9820947410803,1249.9937089630823,0.559,8832.0
75,1248.4257889928147,1248.4374032148166,0.546,9636.0
76,1248.3444894388008,1248.3561036608028,0.618,9678.0
77,1247.1133819065906,1247.1249961285926,0.616,10314.0
78,1247.0901534625866,1247.1017676845886,0.732,10326.0
79,1246.846254800545,1246.857869022547,0.524,10452.0
80,1243.5826584179881,1243.59427263999,0.571,12138.0
81,1243.5478157519822,1243.5594299739842,0.781,12156.0
82,1243.4781304199703,1243.4897446419723,0.626,12192.0
83,1243.4549019759663,1243.4665161979683,0.595,12204.0
84,1243.4200593099604,1243.4316735319624,0.587,12222.0
85,1243.3387597559465,1243.3503739779485,0.703,12264.0
86,1243.3155313119426,1243.3271455339445,0.567,12276.0
87,1243.2574602019326,1243.2690744239346,0.563,12306.0
88,1243.1993890919227,1243.2110033139247,0.503,12336.0
89,1243.036789983895,1243.048404205897,0.698,12420.0
90,1242.8974193198712,1242.9090335418732,0.668,12492.0
91,1242.7928913218534,1242.8045055438554,0.786,12546.0
92,1242.7580486558475,1242.7696628778494,0.543,12564.0
93,1242.7232059898415,1242.7348202118435,0.508,12582.0
94,1242.4676931057977,1242.4793073277997,0.683,12714.0
95,1242.339936663776,1242.351550885778,0.523,12780.0
96,1242.258637109762,1242.270251331764,0.707,12822.0
97,1242.223794443756,1242.235408665758,0.583,12840.0
98,1242.1889517777502,1242.2005659997521,0.78,12858.0
99,1242.1657233337462,1242.1773375557482,0.528,12870.0
100,1242.1308806677403,1242.1424948897422,0.695,12888.0
101,1242.0495811137264,1242.0611953357284,0.745,12930.0
102,1241.9218246717046,1241.9334388937066,0.557,12996.0
103,1241.7708397856788,1241.7824540076808,0.768,13074.0
104,1241.677926009663,1241.689540231665,0.664,13122.0
105,1241.5850122336471,1241.5966264556491,0.709,13170.0
106,1241.5733980116452,1241.5850122336471,0.723,13176.0
107,1241.3643420156095,1241.3759562376115,0.66,13284.0
108,1241.085600687562,1241.097214909564,0.532,13428.0
109,1241.039143799554,1241.050758021556,0.622,13452.0
110,1240.8649304695243,1240.8765446915263,0.738,13542.0
111,1240.8184735815164,1240.8300878035184,0.685,13566.0
112,1240.7720166935085,1240.7836309155105,0.779,13590.0
113,1237.2993643149157,1237.3109785369177,0.523,15384.0
114,1231.887136861992,1231.898751083994,0.565,18180.0
115,1225.0928169908325,1225.1044312128345,0.627,21690.0
116,1222.7235157024281,1222.73512992443,0.504,22914.0
117,1313.5931886459366,1313.6048028679386,0.59,186.0
118,1312.5130659997521,1312.5246802217541,0.738,744.0
119,1307.7280065349355,1307.7396207569375,0.516,3216.0
120,1307.6002500929137,1307.6118643149157,0.697,3282.0
121,1307.2518234328543,1307.2634376548563,0.669,3462.0
122,1305.9278021246284,1305.9394163466304,0.767,4146.0
123,1303.8836990522796,1303.8953132742815,0.512,5202.0
124,1302.257707972002,1302.269322194004,0.583,6042.0
125,1301.5608546518831,1301.572468873885,0.513,6402.0
126,1293.2566859204658,1293.2683001424678,0.65,10692.0
127,1290.0163179819128,1290.0279322039148,0.511,12366.0
128,1289.935018427899,1289.946632649901,0.561,12408.0
129,1289.6911197658574,1289.7027339878593,0.551,12534.0
130,1289.3078504397918,1289.3194646617937,0.574,12732.0
131,1289.168479775768,1289.18009399777,0.603,12804.0
132,1287.983829131566,1287.995443353568,0.504,13416.0
133,1287.6121740275025,1287.6237882495045,0.863,13608.0
134,1283.8375518768582,1283.8491660988602,0.509,15558.0
135,1281.44502214445,1281.456636366452,0.559,16794.0
136,1279.993244394202,1280.0048586162043,0.846,17544.0
137,1278.2859537599109,1278.2975679819128,0.514,18426.0
138,1277.7284711038158,1277.7400853258177,0.564,18714.0
139,1277.2522880017343,1277.2639022237363,0.614,18960.0
140,1276.9967751176907,1277.0083893396927,0.913,19092.0
141,1276.6367342356293,1276.6483484576313,0.65,19278.0
142,1276.0560231355303,1276.0676373575322,0.69,19578.0
143,1273.8609351771556,1273.8725493991576,0.505,20712.0
144,1273.4428231850843,1273.4544374070863,0.501,20928.0
145,1273.082782303023,1273.0943965250249,0.535,21114.0
146,1271.3522632247275,1271.3638774467295,0.718,22008.0
147,1359.0628677836967,1359.0744820056987,0.532,912.0
148,1354.347493650892,1354.359107872894,0.519,3348.0
149,1351.095511490337,1351.107125712339,0.668,5028.0
150,1348.6681390919227,1348.6797533139247,0.548,6282.0
151,1348.1687275458376,1348.1803417678395,0.508,6540.0
152,1346.8098635716055,1346.8214777936075,0.62,7242.0
153,1340.631097466551,1340.642711688553,0.536,10434.0
154,1330.9680647609018,1330.9796789829038,0.687,15426.0
155,1318.0065930066899,1318.0182072286918,0.53,22122.0
156,1406.402436663776,1406.414050885778,0.501,672.0
157,1406.297908665758,1406.30952288776,0.73,726.0
158,1405.124872243558,1405.13648646556,0.503,1332.0
159,1402.0238749690288,1402.0354891910308,0.739,2934.0
160,1401.4083212029236,1401.4199354249256,0.517,3252.0
161,1391.6291462772547,1391.6407604992567,0.531,8304.0
162,1388.911418328791,1388.9230325507929,0.573,9708.0
163,1383.3133633238356,1383.3249775458376,0.731,12600.0
164,1381.9196566835976,1381.9312709055996,0.586,13320.0
165,1381.9080424615956,1381.9196566835976,0.509,13326.0
166,1381.7919002415758,1381.8035144635778,0.704,13386.0
167,1381.75705757557,1381.7686717975719,0.796,13404.0
168,1381.5247731355303,1381.5363873575322,0.619,13524.0
169,1379.701340281219,1379.712954503221,0.714,14466.0
170,1379.2483856231418,1379.2599998451437,0.513,14700.0
171,1378.9696442950942,1378.9812585170962,0.608,14844.0
172,1378.1682629769573,1378.1798771989593,0.642,15258.0
173,1378.1566487549553,1378.1682629769573,0.565,15264.0
174,1378.0405065349355,1378.0521207569375,0.623,15324.0
175,1376.530657674678,1376.54227189668,0.624,16104.0
176,1376.495815008672,1376.507429230674,0.543,16122.0
177,1376.4261296766601,1376.4377438986621,0.589,16158.0
178,1376.4145154546582,1376.4261296766601,0.6,16164.0
179,1375.8338043545589,1375.8454185765609,0.569,16464.0
180,1375.752504800545,1375.764119022547,0.507,16506.0
181,1375.206636366452,1375.2182505884539,0.502,16788.0
182,1375.0672657024281,1375.07887992443,0.526,16860.0
183,1375.0324230364222,1375.0440372584242,0.742,16878.0
184,1374.9859661484143,1374.9975803704162,0.584,16902.0
185,1374.0219857222498,1374.0335999442518,0.609,17400.0
186,1373.917457724232,1373.929071946234,0.539,17454.0
187,1373.5458026201684,1373.5574168421704,0.558,17646.0
188,1373.5225741761644,1373.5341883981664,0.867,17658.0
189,1366.1707716489097,1366.1823858709117,0.599,21456.0
190,1453.254208219772,1453.265822441774,0.67,684.0
191,1442.4529817579287,1442.4645959799307,0.639,6264.0
