,start_freq,end_freq,probability,index
0,1080.0132751464844,1080.0247192382812,0.737,156.0
1,1078.0448913574219,1078.0563354492188,0.596,1188.0
2,1077.8961181640625,1077.9075622558594,0.603,1266.0
3,1077.0263671875,1077.0378112792969,0.847,1722.0
4,1077.0149230957031,1077.0263671875,0.681,1728.0
5,1075.0350952148438,1075.0465393066406,0.52,2766.0
6,1074.6917724609375,1074.7032165527344,0.522,2946.0
7,1073.6045837402344,1073.6160278320312,0.717,3516.0
8,1071.7849731445312,1071.7964172363281,0.638,4470.0
9,1071.1441040039062,1071.1555480957031,0.502,4806.0
10,1069.0727233886719,1069.0841674804688,0.725,5892.0
11,1069.061279296875,1069.0727233886719,0.836,5898.0
12,1068.9926147460938,1069.0040588378906,0.6,5934.0
13,1068.9811706542969,1068.9926147460938,0.636,5940.0
14,1068.9697265625,1068.9811706542969,0.849,5946.0
15,1068.9125061035156,1068.9239501953125,0.727,5976.0
16,1068.9010620117188,1068.9125061035156,0.676,5982.0
17,1064.9528503417969,1064.9642944335938,0.508,8052.0
18,1062.6983642578125,1062.7098083496094,0.612,9234.0
19,1061.6683959960938,1061.6798400878906,0.806,9774.0
20,1059.9861145019531,1059.99755859375,0.779,10656.0
21,1059.4825744628906,1059.4940185546875,0.524,10920.0
22,1057.9032897949219,1057.9147338867188,0.612,11748.0
23,1055.9577941894531,1055.96923828125,0.635,12768.0
24,1054.87060546875,1054.8820495605469,0.68,13338.0
25,1054.2182922363281,1054.229736328125,0.66,13680.0
26,1054.1267395019531,1054.13818359375,0.914,13728.0
27,1052.9823303222656,1052.9937744140625,0.599,14328.0
28,1052.9708862304688,1052.9823303222656,0.583,14334.0
29,1051.0597229003906,1051.0711669921875,0.546,15336.0
30,1050.0640869140625,1050.0755310058594,0.561,15858.0
31,1049.9839782714844,1049.9954223632812,0.687,15900.0
32,1048.0384826660156,1048.0499267578125,0.552,16920.0
33,1046.3676452636719,1046.3790893554688,0.522,17796.0
34,1043.0030822753906,1043.0145263671875,0.774,19560.0
35,1040.9660339355469,1040.9774780273438,0.876,20628.0
36,1040.7028198242188,1040.7142639160156,0.874,20766.0
37,1040.4624938964844,1040.4739379882812,0.501,20892.0
38,1036.2510681152344,1036.2625122070312,0.85,23100.0
39,1032.9551696777344,1032.9666137695312,0.654,24828.0
40,1030.4374694824219,1030.4489135742188,0.557,26148.0
41,1030.0483703613281,1030.059814453125,0.753,26352.0
42,1030.0369262695312,1030.0483703613281,0.827,26358.0
43,1030.0140380859375,1030.0254821777344,0.967,26370.0
44,1030.0025939941406,1030.0140380859375,0.938,26376.0
45,1029.9911499023438,1030.0025939941406,0.954,26382.0
46,1029.96826171875,1029.9797058105469,0.768,26394.0
47,1029.9568176269531,1029.96826171875,0.747,26400.0
48,1029.9453735351562,1029.9568176269531,0.785,26406.0
49,1029.6363830566406,1029.6478271484375,0.535,26568.0
50,1027.7938842773438,1027.8053283691406,0.541,27534.0
