,start_freq,end_freq,probability,index
0,1172.3758633238356,1172.3874775458376,0.527,492.0
1,1170.8892429075818,1170.9008571295838,0.619,1260.0
2,1168.4270278431616,1168.4386420651635,0.711,2532.0
3,1164.4781923624876,1164.4898065844895,0.527,4572.0
4,1160.7616413218534,1160.7732555438554,0.514,6492.0
5,1152.7826708064915,1152.7942850284935,0.615,10614.0
6,1150.1694708560456,1150.1810850780475,0.515,11964.0
7,1149.6932877539643,1149.7049019759663,0.869,12210.0
8,1140.5180523723984,1140.5296665944004,0.52,16950.0
9,1140.2625394883548,1140.2741537103568,0.674,17082.0
10,1131.609944096878,1131.62155831888,0.709,21552.0
11,1217.4738873575322,1217.4855015795342,0.649,1410.0
12,1215.9408100532705,1215.9524242752725,0.684,2202.0
13,1214.7910020750744,1214.8026162970764,0.537,2796.0
14,1212.5726856726958,1212.5842998946978,0.547,3942.0
15,1204.9072991513874,1204.9189133733894,0.508,7902.0
16,1204.0246182792368,1204.0362325012388,0.514,8358.0
17,1201.6204743248265,1201.6320885468285,0.653,9600.0
18,1199.1234165944004,1199.1350308164024,0.51,10890.0
19,1192.0851980611992,1192.0968122832012,0.577,14526.0
20,1189.053886118682,1189.065500340684,0.691,16092.0
21,1187.5556514804261,1187.5672657024281,0.697,16866.0
22,1187.5440372584242,1187.5556514804261,0.981,16872.0
23,1187.5208088144202,1187.5324230364222,0.84,16884.0
24,1187.4859661484143,1187.4975803704162,0.864,16902.0
25,1187.4743519264123,1187.4859661484143,0.9,16908.0
26,1187.4627377044103,1187.4743519264123,0.609,16914.0
27,1183.2932320056987,1183.3048462277006,0.516,19068.0
28,1178.0319894388008,1178.0436036608028,0.523,21786.0
29,1175.1052054943013,1175.1168197163033,0.507,23298.0
30,1265.2083397856788,1265.2199540076808,0.671,966.0
31,1262.502226059217,1262.513840281219,0.642,2364.0
32,1260.7833212029236,1260.7949354249256,0.542,3252.0
33,1256.729957724232,1256.741571946234,0.646,5346.0
34,1254.5232555438554,1254.5348697658574,0.569,6486.0
35,1250.0633942950942,1250.0750085170962,0.647,8790.0
36,1250.0401658510903,1250.0517800730922,0.949,8802.0
37,1250.0053231850843,1250.0169374070863,0.528,8820.0
38,1249.9704805190784,1249.9820947410803,0.532,8838.0
39,1249.9356378530724,1249.9472520750744,0.525,8856.0
40,1249.9124094090685,1249.9240236310704,0.792,8868.0
41,1248.878743650892,1248.890357872894,0.644,9402.0
42,1245.8822743743806,1245.8938885963826,0.582,10950.0
43,1245.3596343842914,1245.3712486062934,0.675,11220.0
44,1244.99959350223,1245.011207724232,0.658,11406.0
45,1244.3608112921208,1244.3724255141228,0.534,11736.0
46,1237.171607872894,1237.1832220948959,0.69,15450.0
47,1229.390079131566,1229.401693353568,0.681,19470.0
48,1227.0440062871655,1227.0556205091675,0.666,20682.0
49,1225.37155831888,1225.383172540882,0.673,21546.0
50,1224.5121058907334,1224.5237201127354,0.53,21990.0
51,1307.0195389928147,1307.0311532148166,0.593,3582.0
52,1305.7303603505945,1305.7419745725965,0.78,4248.0
53,1305.6258323525767,1305.6374465745787,0.932,4302.0
54,1300.0277773476214,1300.0393915696234,0.531,7194.0
55,1298.4366289333498,1298.4482431553517,0.555,8016.0
56,1289.9930895379089,1290.0047037599109,0.668,12378.0
57,1289.7027339878593,1289.7143482098613,0.626,12528.0
58,1287.356661143459,1287.368275365461,0.63,13740.0
59,1286.6481936013379,1286.6598078233399,0.594,14106.0
60,1285.7074416191774,1285.7190558411794,0.529,14592.0
61,1284.673775861001,1284.6853900830029,0.789,15126.0
62,1283.0593990027255,1283.0710132247275,0.614,15960.0
63,1280.8759252663529,1280.8875394883548,0.847,17088.0
