,start_freq,end_freq,probability,index
0,1079.3724060058594,1079.3838500976562,0.552,492.0
1,1079.2694091796875,1079.2808532714844,0.608,546.0
2,1078.582763671875,1078.5942077636719,0.836,906.0
3,1078.0220031738281,1078.033447265625,0.659,1200.0
4,1078.0105590820312,1078.0220031738281,0.577,1206.0
5,1075.1953125,1075.2067565917969,0.577,2682.0
6,1073.54736328125,1073.5588073730469,0.509,3546.0
7,1070.7435607910156,1070.7550048828125,0.575,5016.0
8,1067.9855346679688,1067.9969787597656,0.853,6462.0
9,1067.7337646484375,1067.7452087402344,0.596,6594.0
10,1067.413330078125,1067.4247741699219,0.554,6762.0
11,1067.1844482421875,1067.1958923339844,0.502,6882.0
12,1066.6351318359375,1066.6465759277344,0.851,7170.0
13,1066.4405822753906,1066.4520263671875,0.532,7272.0
14,1065.6967163085938,1065.7081604003906,0.582,7662.0
15,1065.6166076660156,1065.6280517578125,0.633,7704.0
16,1062.5152587890625,1062.5267028808594,0.692,9330.0
17,1061.82861328125,1061.8400573730469,0.638,9690.0
18,1060.8100891113281,1060.821533203125,0.588,10224.0
19,1059.7457885742188,1059.7572326660156,0.588,10782.0
20,1059.4367980957031,1059.4482421875,0.501,10944.0
21,1058.4182739257812,1058.4297180175781,0.63,11478.0
22,1055.0880432128906,1055.0994873046875,0.825,13224.0
23,1054.0809631347656,1054.0924072265625,0.843,13752.0
24,1054.0008544921875,1054.0122985839844,0.791,13794.0
25,1053.9665222167969,1053.9779663085938,0.515,13812.0
26,1050.0411987304688,1050.0526428222656,0.598,15870.0
27,1049.4575500488281,1049.468994140625,0.552,16176.0
28,1049.102783203125,1049.1142272949219,0.664,16362.0
29,1048.4390258789062,1048.4504699707031,0.691,16710.0
30,1048.3131408691406,1048.3245849609375,0.503,16776.0
31,1047.3175048828125,1047.3289489746094,0.574,17298.0
32,1043.5066223144531,1043.51806640625,0.54,19296.0
33,1042.2821044921875,1042.2935485839844,0.573,19938.0
34,1042.2706604003906,1042.2821044921875,0.559,19944.0
35,1040.1077270507812,1040.1191711425781,0.542,21078.0
36,1035.4957580566406,1035.5072021484375,0.817,23496.0
37,1034.8091125488281,1034.820556640625,0.528,23856.0
38,1034.3399047851562,1034.3513488769531,0.633,24102.0
39,1034.3284606933594,1034.3399047851562,0.75,24108.0
40,1034.2941284179688,1034.3055725097656,0.767,24126.0
41,1033.9736938476562,1033.9851379394531,0.56,24294.0
42,1032.4287414550781,1032.440185546875,0.68,25104.0
43,1032.3486328125,1032.3600769042969,0.82,25146.0
44,1032.16552734375,1032.1769714355469,0.505,25242.0
45,1031.7764282226562,1031.7878723144531,0.529,25446.0
46,1031.4559936523438,1031.4674377441406,0.578,25614.0
47,1031.4445495605469,1031.4559936523438,0.569,25620.0
48,1031.3758850097656,1031.3873291015625,0.822,25656.0
49,1031.1470031738281,1031.158447265625,0.618,25776.0
